SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Wind Speed (Km/Hr)
51511,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-12 17:00:00,0.0
51512,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-12 18:00:00,0.0
51513,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-12 19:00:00,0.0
51514,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-12 20:00:00,0.0
51515,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-12 21:00:00,0.0
51516,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-12 22:00:00,0.0
51517,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-12 23:00:00,0.0
51518,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 00:00:00,0.0
51519,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 01:00:00,0.0
51520,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 02:00:00,0.0
51521,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 03:00:00,0.0
51522,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 04:00:00,0.0
51523,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 05:00:00,0.0
51524,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 06:00:00,0.0
51525,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 07:00:00,0.0
51526,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 08:00:00,0.0
51527,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 09:00:00,0.0
51528,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 10:00:00,0.0
51529,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 11:00:00,0.0
51530,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 12:00:00,0.0
51531,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 13:00:00,0.0
51532,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 14:00:00,0.0
51533,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 15:00:00,0.0
51534,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 16:00:00,0.0
51535,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 17:00:00,0.0
51536,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 18:00:00,0.0
51537,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 19:00:00,0.0
51538,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 20:00:00,0.0
51539,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 21:00:00,0.0
51540,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 22:00:00,0.0
51541,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-13 23:00:00,0.0
51542,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 00:00:00,0.0
51543,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 01:00:00,0.0
51544,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 02:00:00,0.0
51545,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 03:00:00,0.0
51546,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 04:00:00,0.0
51547,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 05:00:00,0.0
51548,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 06:00:00,0.0
51549,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 07:00:00,0.0
51550,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 08:00:00,0.0
51551,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 09:00:00,0.0
51552,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 10:00:00,0.0
51553,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 11:00:00,0.0
51554,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 12:00:00,0.0
51555,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 13:00:00,0.0
51556,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 14:00:00,0.0
51557,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 15:00:00,0.0
51558,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 16:00:00,0.0
51559,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 17:00:00,0.0
51560,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 18:00:00,0.0
51561,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 19:00:00,0.0
51562,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 20:00:00,0.0
51563,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 21:00:00,0.0
51564,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 22:00:00,0.0
51565,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-14 23:00:00,0.0
51566,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 00:00:00,0.0
51567,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 01:00:00,0.0
51568,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 02:00:00,0.0
51569,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 03:00:00,0.0
51570,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 04:00:00,0.0
51571,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 05:00:00,0.0
51572,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 06:00:00,0.0
51573,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 07:00:00,0.0
51574,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 08:00:00,0.0
51575,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 09:00:00,0.0
51576,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 10:00:00,0.0
51577,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 11:00:00,0.0
51578,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 12:00:00,0.0
51579,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 13:00:00,0.0
51580,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 14:00:00,0.0
51581,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 15:00:00,0.0
51582,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 16:00:00,0.0
51583,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 17:00:00,0.0
51584,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 18:00:00,0.0
51585,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 19:00:00,0.0
51586,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 20:00:00,0.0
51587,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 21:00:00,0.0
51588,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 22:00:00,0.0
51589,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-15 23:00:00,0.0
51590,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 00:00:00,0.0
51591,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 01:00:00,0.0
51592,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 02:00:00,0.0
51593,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 03:00:00,0.0
51594,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 04:00:00,0.0
51595,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 05:00:00,0.0
51596,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 06:00:00,0.0
51597,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 07:00:00,0.0
51598,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 08:00:00,0.0
51599,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 09:00:00,0.0
51600,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 10:00:00,0.0
51601,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 11:00:00,0.0
51602,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 12:00:00,0.0
51603,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 13:00:00,0.0
51604,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 14:00:00,0.0
51605,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 15:00:00,0.0
51606,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 16:00:00,0.0
51607,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 17:00:00,0.0
51608,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 18:00:00,0.0
51609,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 19:00:00,0.0
51610,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 20:00:00,0.0
51611,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 21:00:00,0.0
51612,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 22:00:00,0.0
51613,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-16 23:00:00,0.0
51614,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 00:00:00,0.0
51615,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 01:00:00,0.0
51616,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 02:00:00,0.0
51617,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 03:00:00,0.0
51618,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 04:00:00,0.0
51619,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 05:00:00,0.0
51620,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 06:00:00,0.0
51621,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 07:00:00,0.0
51622,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 08:00:00,0.0
51623,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 09:00:00,0.0
51624,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 10:00:00,0.0
51625,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 11:00:00,0.0
51626,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 12:00:00,0.0
51627,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 13:00:00,0.0
51628,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 14:00:00,0.0
51629,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 15:00:00,0.0
51630,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 16:00:00,0.0
51631,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 17:00:00,0.0
51632,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 18:00:00,0.0
51633,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 19:00:00,0.0
51634,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 20:00:00,0.0
51635,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 21:00:00,0.0
51636,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 22:00:00,0.0
51637,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-17 23:00:00,0.0
51638,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 00:00:00,0.0
51639,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 01:00:00,0.0
51640,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 02:00:00,0.0
51641,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 03:00:00,0.0
51642,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 04:00:00,0.0
51643,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 05:00:00,0.0
51644,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 06:00:00,0.0
51645,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 07:00:00,0.0
51646,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 08:00:00,0.0
51647,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 09:00:00,0.0
51648,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 10:00:00,0.0
51649,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 11:00:00,0.0
51650,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 12:00:00,0.0
51651,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 13:00:00,0.0
51652,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 14:00:00,0.0
51653,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 15:00:00,0.0
51654,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 16:00:00,0.0
51655,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 17:00:00,0.0
51656,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 18:00:00,0.0
51657,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 19:00:00,0.0
51658,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 20:00:00,0.0
51659,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 21:00:00,0.0
51660,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 22:00:00,0.0
51661,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-18 23:00:00,0.0
51662,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-19 00:00:00,0.0
51663,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-19 01:00:00,0.0
51664,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-19 02:00:00,0.0
51665,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-19 03:00:00,0.0
51666,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-19 04:00:00,0.0
51667,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-19 05:00:00,0.0
51668,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-19 06:00:00,0.0
51669,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-01-19 07:00:00,0.0
