latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.8783,76.77565,296.49,0.43,0.46,2024-01-28,2013,N20,VIIRS,n,2,280.8,0.65,N,0
31.12836,75.88942,340.4,0.47,0.48,2024-01-29,731,N20,VIIRS,n,2,289.69,4.83,D,0
31.39253,76.62397,325.83,0.43,0.46,2024-01-29,731,N20,VIIRS,n,2,291.58,1.83,D,0
31.26011,75.88444,327.62,0.47,0.48,2024-01-29,731,N20,VIIRS,n,2,288.84,3.41,D,0
32.30853,76.60809,341.25,0.41,0.45,2024-01-29,731,N20,VIIRS,n,2,281.6,4.98,D,0
31.97034,75.38271,338.43,0.49,0.48,2024-01-29,731,N20,VIIRS,n,2,290.19,3.79,D,0
32.17266,76.45952,341.18,0.42,0.45,2024-01-29,731,N20,VIIRS,n,2,292.51,5.25,D,0
31.69912,75.46642,334.76,0.49,0.48,2024-01-29,731,N20,VIIRS,n,2,290.14,4.78,D,0
32.30238,76.6114,312.46,0.43,0.62,2024-01-29,1954,N20,VIIRS,n,2,275.32,1.89,N,0
29.91213,74.94294,298.88,0.51,0.66,2024-01-29,1955,N20,VIIRS,n,2,282.55,0.62,N,2
29.9103,74.95248,297.0,0.49,0.65,2024-01-29,2135,N20,VIIRS,n,2,282.41,0.64,N,2
31.61748,76.05508,331.93,0.42,0.61,2024-01-30,712,N20,VIIRS,n,2,288.62,2.71,D,0
29.52724,76.68368,325.73,0.58,0.7,2024-01-30,852,N20,VIIRS,n,2,287.4,3.01,D,0
29.5282,76.68292,325.61,0.58,0.7,2024-01-30,852,N20,VIIRS,n,2,287.32,3.27,D,0
31.07908,75.41805,330.44,0.5,0.66,2024-01-30,853,N20,VIIRS,n,2,287.27,2.68,D,0
29.76691,73.5209,336.58,0.39,0.44,2024-01-31,833,N20,VIIRS,n,2,291.42,4.0,D,0
29.64488,73.65388,339.27,0.4,0.44,2024-01-31,833,N20,VIIRS,n,2,291.34,2.97,D,0
30.26288,75.17294,307.38,0.45,0.39,2024-01-31,2057,N20,VIIRS,n,2,284.23,0.81,N,0
30.26638,75.17379,295.7,0.45,0.39,2024-01-31,2057,N20,VIIRS,n,2,284.32,0.81,N,0
29.90917,74.94968,296.04,0.44,0.39,2024-01-31,2058,N20,VIIRS,n,2,284.06,0.43,N,2
30.26267,75.17483,310.01,0.45,0.39,2024-01-31,2058,N20,VIIRS,n,2,284.22,1.33,N,0
31.61727,74.37305,307.28,0.42,0.38,2024-02-01,2038,N20,VIIRS,n,2,280.96,0.77,N,2
31.6203,74.42826,298.29,0.42,0.38,2024-02-01,2038,N20,VIIRS,n,2,280.98,0.72,N,2
29.90872,74.95026,304.33,0.4,0.37,2024-02-01,2039,N20,VIIRS,n,2,282.57,0.79,N,2
29.91207,74.95089,305.92,0.4,0.37,2024-02-01,2039,N20,VIIRS,n,2,282.84,0.72,N,2
31.53276,74.70693,325.23,0.41,0.37,2024-02-02,756,N20,VIIRS,n,2,291.7,1.86,D,0
31.53421,74.71545,328.52,0.41,0.37,2024-02-02,756,N20,VIIRS,n,2,291.31,7.03,D,0
29.82022,75.5956,343.71,0.4,0.37,2024-02-02,756,N20,VIIRS,n,2,291.3,3.47,D,0
31.62191,74.42551,299.57,0.47,0.39,2024-02-05,2103,N20,VIIRS,n,2,279.03,0.96,N,2
31.61663,74.37383,295.06,0.46,0.39,2024-02-05,2103,N20,VIIRS,n,2,279.19,0.63,N,2
30.26412,75.17178,295.83,0.53,0.42,2024-02-05,2104,N20,VIIRS,n,2,279.03,0.83,N,0
29.91042,74.95233,311.0,0.52,0.42,2024-02-05,2104,N20,VIIRS,n,2,280.28,1.27,N,2
29.9072,74.94934,300.38,0.52,0.42,2024-02-05,2104,N20,VIIRS,n,2,279.69,1.83,N,2
31.86918,74.65111,330.46,0.49,0.4,2024-02-06,821,N20,VIIRS,n,2,290.59,3.06,D,0
31.6147,74.37399,298.96,0.39,0.36,2024-02-06,2045,N20,VIIRS,n,2,278.87,0.72,N,0
31.62062,74.42558,305.28,0.39,0.36,2024-02-06,2045,N20,VIIRS,n,2,279.03,0.93,N,2
30.85164,75.94785,301.04,0.39,0.36,2024-02-06,2045,N20,VIIRS,n,2,279.54,0.46,N,0
30.26384,75.17261,302.64,0.38,0.36,2024-02-06,2045,N20,VIIRS,n,2,279.9,0.79,N,0
29.91088,74.94776,314.79,0.38,0.36,2024-02-06,2045,N20,VIIRS,n,2,278.95,0.86,N,2
29.91026,74.9517,302.99,0.38,0.36,2024-02-06,2045,N20,VIIRS,n,2,280.22,0.86,N,2
31.52151,75.59434,336.43,0.38,0.36,2024-02-07,802,N20,VIIRS,n,2,286.68,2.73,D,0
31.9114,75.61188,328.46,0.39,0.36,2024-02-07,802,N20,VIIRS,n,2,290.44,2.39,D,0
32.48653,75.16239,340.01,0.38,0.36,2024-02-07,803,N20,VIIRS,n,2,294.31,5.52,D,0
31.62312,74.4278,299.08,0.39,0.44,2024-02-07,2026,N20,VIIRS,n,2,279.18,0.76,N,2
31.61708,74.3727,305.34,0.39,0.44,2024-02-07,2026,N20,VIIRS,n,2,280.12,0.78,N,2
30.26278,75.17556,299.02,0.51,0.41,2024-02-07,2026,N20,VIIRS,n,2,281.76,0.7,N,3
29.91278,74.94985,302.39,0.52,0.42,2024-02-07,2026,N20,VIIRS,n,2,279.93,1.76,N,2
29.90897,74.94923,327.78,0.52,0.42,2024-02-07,2026,N20,VIIRS,n,2,280.19,1.76,N,2
29.6529,73.61838,331.6,0.45,0.47,2024-02-08,743,N20,VIIRS,n,2,293.4,2.6,D,0
29.80553,73.50844,340.12,0.45,0.47,2024-02-08,743,N20,VIIRS,n,2,293.7,4.69,D,0
29.95897,73.86832,341.86,0.43,0.46,2024-02-08,743,N20,VIIRS,n,2,298.67,6.12,D,0
29.91697,73.59991,332.49,0.45,0.47,2024-02-08,743,N20,VIIRS,n,2,295.66,2.56,D,0
30.15789,74.22986,332.28,0.41,0.45,2024-02-08,743,N20,VIIRS,n,2,295.61,24.78,D,0
30.72376,76.31712,326.19,0.47,0.4,2024-02-08,743,N20,VIIRS,n,2,290.92,2.9,D,0
31.09906,76.15784,330.35,0.47,0.4,2024-02-08,743,N20,VIIRS,n,2,292.52,5.3,D,0
31.13468,75.80203,328.36,0.49,0.4,2024-02-08,743,N20,VIIRS,n,2,290.98,3.72,D,0
31.65669,75.45728,325.03,0.5,0.41,2024-02-08,744,N20,VIIRS,n,2,291.82,2.16,D,0
31.26855,74.37599,329.98,0.57,0.43,2024-02-08,744,N20,VIIRS,n,2,295.73,3.15,D,0
31.83833,75.31846,332.86,0.5,0.41,2024-02-08,744,N20,VIIRS,n,2,291.1,4.35,D,0
31.8502,75.54301,332.73,0.49,0.4,2024-02-08,744,N20,VIIRS,n,2,293.48,3.9,D,0
31.79248,75.43105,330.19,0.5,0.41,2024-02-08,744,N20,VIIRS,n,2,292.03,3.45,D,0
31.56086,75.7742,329.76,0.49,0.4,2024-02-08,744,N20,VIIRS,n,2,292.72,3.74,D,0
32.16988,75.59126,330.03,0.48,0.4,2024-02-08,744,N20,VIIRS,n,2,293.76,3.06,D,0
31.89965,75.54099,325.8,0.49,0.4,2024-02-08,744,N20,VIIRS,n,2,293.12,1.8,D,0
29.91048,74.9481,326.35,0.33,0.55,2024-02-08,2007,N20,VIIRS,n,2,282.05,3.37,N,2
29.91076,74.94471,348.61,0.33,0.55,2024-02-08,2007,N20,VIIRS,n,2,278.06,3.38,N,2
30.2658,75.17239,310.46,0.32,0.54,2024-02-08,2007,N20,VIIRS,n,2,282.67,1.43,N,0
30.2654,75.17194,311.41,0.32,0.54,2024-02-08,2007,N20,VIIRS,n,2,283.29,1.3,N,0
29.91083,74.95072,347.27,0.75,0.77,2024-02-08,2148,N20,VIIRS,n,2,280.79,6.93,N,2
29.91147,74.95171,347.85,0.75,0.77,2024-02-08,2148,N20,VIIRS,n,2,281.41,8.5,N,2
29.91053,74.94805,367.0,0.35,0.57,2024-02-09,724,N20,VIIRS,h,2,296.15,5.5,D,2
31.81038,75.41734,334.92,0.6,0.53,2024-02-09,725,N20,VIIRS,n,2,291.0,5.36,D,0
31.88735,75.27131,328.82,0.61,0.53,2024-02-09,725,N20,VIIRS,n,2,291.19,3.39,D,0
31.98843,75.57928,327.25,0.58,0.52,2024-02-09,725,N20,VIIRS,n,2,292.11,2.43,D,0
31.95662,74.82626,328.5,0.32,0.55,2024-02-09,725,N20,VIIRS,n,2,291.05,2.8,D,0
31.95586,74.82295,328.1,0.32,0.55,2024-02-09,725,N20,VIIRS,n,2,292.51,2.93,D,0
31.9565,74.82256,333.73,0.32,0.55,2024-02-09,725,N20,VIIRS,n,2,292.3,2.86,D,0
31.10621,75.65282,335.78,0.6,0.53,2024-02-09,725,N20,VIIRS,n,2,292.29,3.71,D,0
31.12241,75.63468,337.95,0.6,0.53,2024-02-09,725,N20,VIIRS,n,2,291.92,9.16,D,0
31.75946,75.21979,327.4,0.62,0.54,2024-02-09,725,N20,VIIRS,n,2,291.48,3.81,D,0
31.76928,75.43174,326.44,0.6,0.53,2024-02-09,725,N20,VIIRS,n,2,290.87,3.0,D,0
31.76777,75.4307,337.6,0.6,0.53,2024-02-09,725,N20,VIIRS,n,2,291.97,6.67,D,0
30.88775,76.15134,339.67,0.57,0.52,2024-02-09,725,N20,VIIRS,n,2,295.13,15.4,D,0
29.90544,74.95373,345.48,0.71,0.75,2024-02-09,905,N20,VIIRS,n,2,297.67,8.2,D,0
29.91127,74.95429,345.91,0.71,0.75,2024-02-09,905,N20,VIIRS,n,2,298.71,11.67,D,2
30.37178,73.96506,325.45,0.63,0.72,2024-02-09,905,N20,VIIRS,n,2,291.99,4.07,D,0
30.37145,73.95843,330.91,0.63,0.72,2024-02-09,905,N20,VIIRS,n,2,294.1,4.07,D,0
30.36886,73.96291,339.72,0.63,0.72,2024-02-09,905,N20,VIIRS,n,2,292.76,5.34,D,0
29.90578,74.96124,342.05,0.71,0.75,2024-02-09,905,N20,VIIRS,n,2,295.72,8.2,D,0
29.9108,74.94181,315.12,0.63,0.72,2024-02-09,1948,N20,VIIRS,n,2,277.85,1.62,N,2
29.91372,74.94078,304.72,0.63,0.72,2024-02-09,1948,N20,VIIRS,n,2,278.41,3.35,N,2
30.54201,76.86814,302.72,0.49,0.65,2024-02-09,1948,N20,VIIRS,n,2,280.06,0.75,N,0
30.54019,76.86987,299.55,0.49,0.65,2024-02-09,1948,N20,VIIRS,n,2,280.45,0.91,N,0
31.6095,74.40437,298.81,0.34,0.56,2024-02-09,2128,N20,VIIRS,n,2,281.89,0.47,N,0
29.54424,76.38726,307.5,0.49,0.65,2024-02-09,2129,N20,VIIRS,n,2,278.7,1.1,N,0
29.909,74.95073,309.46,0.4,0.6,2024-02-09,2129,N20,VIIRS,n,2,280.54,0.86,N,2
31.95782,75.20679,333.13,0.57,0.69,2024-02-10,706,N20,VIIRS,n,2,290.42,3.76,D,0
31.44142,76.31538,325.71,0.51,0.66,2024-02-10,706,N20,VIIRS,n,2,290.43,1.94,D,0
31.48335,76.15928,337.0,0.52,0.67,2024-02-10,706,N20,VIIRS,n,2,291.0,3.77,D,0
31.48916,76.15689,340.68,0.52,0.67,2024-02-10,706,N20,VIIRS,n,2,290.3,3.77,D,0
31.48454,76.15768,355.82,0.52,0.67,2024-02-10,706,N20,VIIRS,n,2,292.0,7.5,D,0
31.11917,75.52088,326.25,0.41,0.61,2024-02-10,846,N20,VIIRS,n,2,292.43,2.63,D,0
30.10554,76.88862,336.95,0.48,0.65,2024-02-10,846,N20,VIIRS,n,2,291.39,4.09,D,0
30.10938,76.89263,331.0,0.48,0.65,2024-02-10,846,N20,VIIRS,n,2,289.01,3.73,D,0
31.71601,75.72569,329.47,0.43,0.62,2024-02-10,846,N20,VIIRS,n,2,293.31,2.21,D,0
31.51149,75.59946,325.33,0.42,0.61,2024-02-10,846,N20,VIIRS,n,2,292.69,1.67,D,0
31.46432,75.70897,327.65,0.42,0.61,2024-02-10,846,N20,VIIRS,n,2,292.37,2.03,D,0
31.16326,75.93506,330.73,0.43,0.62,2024-02-10,846,N20,VIIRS,n,2,291.41,2.49,D,0
32.33647,75.23132,330.2,0.4,0.6,2024-02-10,847,N20,VIIRS,n,2,294.08,3.51,D,0
32.28263,76.67157,330.6,0.49,0.65,2024-02-10,847,N20,VIIRS,n,2,292.32,7.04,D,0
31.98774,75.57301,331.7,0.42,0.61,2024-02-10,847,N20,VIIRS,n,2,292.75,2.14,D,0
31.92724,75.33336,328.75,0.41,0.6,2024-02-10,847,N20,VIIRS,n,2,290.74,1.6,D,0
31.80088,75.26844,338.43,0.4,0.6,2024-02-10,847,N20,VIIRS,n,2,291.65,2.81,D,0
31.80179,75.2681,331.25,0.4,0.6,2024-02-10,847,N20,VIIRS,n,2,292.1,3.12,D,0
31.79721,75.53185,327.93,0.42,0.61,2024-02-10,847,N20,VIIRS,n,2,293.44,2.08,D,0
31.7183,75.72762,326.85,0.43,0.62,2024-02-10,847,N20,VIIRS,n,2,292.63,2.5,D,0
29.90965,74.94871,309.94,0.42,0.45,2024-02-10,2110,N20,VIIRS,n,2,280.82,1.28,N,2
29.90876,74.95295,309.78,0.42,0.45,2024-02-10,2110,N20,VIIRS,n,2,282.26,1.61,N,2
30.77513,76.30272,338.79,0.47,0.48,2024-02-11,827,N20,VIIRS,n,2,294.25,3.87,D,0
31.07902,75.70414,328.13,0.44,0.46,2024-02-11,827,N20,VIIRS,n,2,292.75,2.46,D,0
31.15153,75.57974,326.18,0.43,0.46,2024-02-11,827,N20,VIIRS,n,2,293.66,2.78,D,0
31.24024,75.82302,330.43,0.45,0.47,2024-02-11,827,N20,VIIRS,n,2,293.51,2.75,D,0
31.32358,75.7612,330.56,0.44,0.46,2024-02-11,827,N20,VIIRS,n,2,295.04,2.96,D,0
31.70739,75.49014,332.74,0.43,0.46,2024-02-11,828,N20,VIIRS,n,2,294.78,3.24,D,0
31.40657,75.6051,335.53,0.44,0.46,2024-02-11,828,N20,VIIRS,n,2,294.32,3.68,D,0
32.4713,75.08576,348.5,0.42,0.45,2024-02-11,828,N20,VIIRS,n,2,294.76,3.6,D,0
32.46667,75.08189,328.01,0.42,0.45,2024-02-11,828,N20,VIIRS,n,2,296.01,3.6,D,0
32.46713,75.08636,335.38,0.42,0.45,2024-02-11,828,N20,VIIRS,n,2,295.96,3.6,D,0
32.3651,76.4733,328.46,0.5,0.49,2024-02-11,828,N20,VIIRS,n,2,296.13,6.98,D,0
32.16093,76.1823,326.65,0.48,0.48,2024-02-11,828,N20,VIIRS,n,2,295.76,3.65,D,0
31.90598,74.72566,337.89,0.4,0.44,2024-02-11,828,N20,VIIRS,n,2,295.92,3.53,D,0
31.89829,74.76943,338.67,0.4,0.44,2024-02-11,828,N20,VIIRS,n,2,297.7,7.56,D,0
31.88837,74.75375,330.53,0.4,0.44,2024-02-11,828,N20,VIIRS,n,2,294.12,1.67,D,0
31.51148,75.33033,334.43,0.42,0.45,2024-02-11,828,N20,VIIRS,n,2,293.63,2.78,D,0
31.66243,75.50892,332.88,0.43,0.46,2024-02-11,828,N20,VIIRS,n,2,293.38,3.47,D,0
31.86544,75.4427,338.5,0.43,0.46,2024-02-11,828,N20,VIIRS,n,2,294.98,6.46,D,0
31.92384,76.41077,328.71,0.49,0.49,2024-02-11,828,N20,VIIRS,n,2,295.2,2.32,D,0
31.82623,75.52289,341.13,0.44,0.46,2024-02-11,828,N20,VIIRS,n,2,294.35,4.34,D,0
32.36325,76.46888,299.83,0.42,0.37,2024-02-11,2051,N20,VIIRS,n,2,272.95,0.8,N,0
31.62761,74.43839,302.33,0.39,0.36,2024-02-11,2051,N20,VIIRS,n,2,280.89,0.8,N,2
29.90816,74.95004,295.94,0.4,0.37,2024-02-11,2051,N20,VIIRS,n,2,281.79,0.32,N,2
29.91149,74.95079,298.3,0.4,0.37,2024-02-11,2051,N20,VIIRS,n,2,281.92,0.32,N,2
30.26241,75.17312,296.23,0.4,0.37,2024-02-11,2051,N20,VIIRS,n,2,281.58,0.68,N,0
30.26575,75.17387,296.04,0.4,0.37,2024-02-11,2051,N20,VIIRS,n,2,282.87,0.51,N,0
30.90553,75.12761,307.01,0.4,0.37,2024-02-11,2051,N20,VIIRS,n,2,280.02,0.83,N,0
30.742,76.38547,329.8,0.42,0.38,2024-02-12,808,N20,VIIRS,n,2,287.94,3.55,D,0
30.84223,76.16832,330.64,0.42,0.37,2024-02-12,808,N20,VIIRS,n,2,295.47,2.9,D,0
31.45304,75.85578,326.91,0.41,0.37,2024-02-12,809,N20,VIIRS,n,2,288.37,1.94,D,0
31.24508,75.71268,330.65,0.41,0.37,2024-02-12,809,N20,VIIRS,n,2,294.4,2.0,D,0
31.23257,75.82792,336.73,0.41,0.37,2024-02-12,809,N20,VIIRS,n,2,291.14,3.03,D,0
31.18758,75.5275,327.9,0.4,0.37,2024-02-12,809,N20,VIIRS,n,2,291.7,2.69,D,0
31.10912,75.99946,330.58,0.41,0.37,2024-02-12,809,N20,VIIRS,n,2,290.77,3.37,D,0
31.36825,75.7964,331.07,0.41,0.37,2024-02-12,809,N20,VIIRS,n,2,289.49,2.26,D,0
29.90926,74.95102,296.99,0.44,0.39,2024-02-12,2033,N20,VIIRS,n,2,282.46,0.36,N,2
29.90988,74.94643,295.88,0.44,0.39,2024-02-12,2033,N20,VIIRS,n,2,280.67,0.36,N,2
31.5866,76.07567,330.24,0.41,0.37,2024-02-13,750,N20,VIIRS,n,2,294.48,4.74,D,0
31.4994,75.73241,326.44,0.43,0.38,2024-02-13,750,N20,VIIRS,n,2,293.81,1.85,D,0
31.41861,75.55734,335.38,0.43,0.38,2024-02-13,750,N20,VIIRS,n,2,297.49,9.99,D,0
31.20329,75.9169,335.07,0.42,0.38,2024-02-13,750,N20,VIIRS,n,2,287.73,3.5,D,0
31.17235,76.08685,335.54,0.42,0.37,2024-02-13,750,N20,VIIRS,n,2,295.84,3.4,D,0
31.83203,75.05127,325.29,0.44,0.39,2024-02-13,750,N20,VIIRS,n,2,292.77,2.18,D,0
32.39299,75.209,328.45,0.43,0.38,2024-02-13,750,N20,VIIRS,n,2,295.64,4.1,D,0
31.00612,75.47639,325.91,0.44,0.38,2024-02-13,750,N20,VIIRS,n,2,296.42,3.23,D,0
32.33083,75.22419,337.2,0.43,0.38,2024-02-13,750,N20,VIIRS,n,2,295.65,4.41,D,0
32.09291,75.2065,334.27,0.44,0.38,2024-02-13,750,N20,VIIRS,n,2,297.29,2.82,D,0
32.04372,75.53112,330.53,0.43,0.38,2024-02-13,750,N20,VIIRS,n,2,295.44,2.45,D,0
31.90843,75.69095,330.12,0.42,0.38,2024-02-13,750,N20,VIIRS,n,2,295.79,3.19,D,0
31.74073,75.41917,333.07,0.43,0.38,2024-02-13,750,N20,VIIRS,n,2,294.22,3.89,D,0
31.00532,75.47186,330.33,0.44,0.38,2024-02-13,750,N20,VIIRS,n,2,298.98,3.49,D,0
32.44779,76.4819,304.34,0.46,0.47,2024-02-13,2013,N20,VIIRS,n,2,274.45,1.18,N,0
30.0221,76.62631,298.74,0.42,0.45,2024-02-13,2014,N20,VIIRS,n,2,281.81,0.96,N,0
30.02065,76.62492,302.97,0.42,0.45,2024-02-13,2014,N20,VIIRS,n,2,282.0,1.0,N,0
29.91329,74.94961,296.04,0.52,0.5,2024-02-13,2014,N20,VIIRS,n,2,281.85,1.53,N,2
29.90869,74.949,304.75,0.52,0.5,2024-02-13,2014,N20,VIIRS,n,2,282.01,1.52,N,2
31.88653,75.71972,333.01,0.47,0.47,2024-02-14,731,N20,VIIRS,n,2,295.06,5.01,D,0
31.72577,75.50386,330.93,0.48,0.48,2024-02-14,731,N20,VIIRS,n,2,295.79,3.03,D,0
31.65014,75.64418,327.85,0.48,0.48,2024-02-14,731,N20,VIIRS,n,2,295.0,2.48,D,0
31.54629,75.56655,334.67,0.48,0.48,2024-02-14,731,N20,VIIRS,n,2,294.31,5.99,D,0
31.41479,75.72433,330.89,0.48,0.48,2024-02-14,731,N20,VIIRS,n,2,294.68,1.91,D,0
31.35993,75.74543,327.94,0.48,0.48,2024-02-14,731,N20,VIIRS,n,2,298.81,2.87,D,0
31.26819,75.78966,352.13,0.48,0.48,2024-02-14,731,N20,VIIRS,n,2,294.18,9.41,D,0
31.23147,75.83421,330.62,0.47,0.48,2024-02-14,731,N20,VIIRS,n,2,293.76,1.85,D,0
31.11559,75.93639,326.2,0.47,0.48,2024-02-14,731,N20,VIIRS,n,2,293.65,1.4,D,0
31.06322,75.90816,331.29,0.47,0.48,2024-02-14,731,N20,VIIRS,n,2,294.33,2.23,D,0
31.08717,76.10907,331.49,0.46,0.47,2024-02-14,731,N20,VIIRS,n,2,292.31,3.45,D,0
30.87939,76.31828,328.23,0.45,0.47,2024-02-14,731,N20,VIIRS,n,2,296.11,2.61,D,0
30.46167,76.55424,326.35,0.45,0.47,2024-02-14,731,N20,VIIRS,n,2,296.26,3.33,D,0
31.8749,75.34341,334.71,0.49,0.49,2024-02-14,731,N20,VIIRS,n,2,293.56,3.86,D,0
29.58875,73.62427,331.21,0.35,0.56,2024-02-14,731,N20,VIIRS,n,2,294.55,3.06,D,0
29.81404,76.65858,335.02,0.45,0.47,2024-02-14,731,N20,VIIRS,n,2,292.12,3.19,D,0
32.36917,75.22614,339.07,0.49,0.48,2024-02-14,731,N20,VIIRS,n,2,296.49,11.4,D,0
32.10468,75.53298,338.77,0.47,0.48,2024-02-14,731,N20,VIIRS,n,2,294.86,7.23,D,0
31.87469,74.58231,338.75,0.54,0.51,2024-02-14,731,N20,VIIRS,n,2,296.74,53.03,D,0
31.8807,74.58251,350.73,0.54,0.51,2024-02-14,731,N20,VIIRS,n,2,301.72,22.55,D,0
31.87617,74.5839,352.11,0.54,0.51,2024-02-14,731,N20,VIIRS,n,2,298.41,15.42,D,0
30.02158,76.62328,297.18,0.4,0.6,2024-02-14,1955,N20,VIIRS,n,2,282.06,0.61,N,0
29.91113,74.95299,298.2,0.49,0.65,2024-02-14,2135,N20,VIIRS,n,2,282.1,0.98,N,2
31.62239,74.42646,299.45,0.42,0.61,2024-02-14,2135,N20,VIIRS,n,2,280.59,0.58,N,2
30.45854,76.32721,367.0,0.44,0.62,2024-02-15,712,N20,VIIRS,h,2,306.69,55.12,D,0
30.45746,76.32283,330.99,0.44,0.62,2024-02-15,712,N20,VIIRS,n,2,294.89,26.86,D,0
30.46214,76.32841,367.0,0.44,0.62,2024-02-15,712,N20,VIIRS,h,2,293.44,30.73,D,0
31.15004,75.62985,325.04,0.46,0.64,2024-02-15,712,N20,VIIRS,n,2,293.82,1.79,D,0
31.3084,76.00518,328.95,0.43,0.62,2024-02-15,712,N20,VIIRS,n,2,293.98,2.06,D,0
31.92907,76.40932,332.72,0.4,0.6,2024-02-15,712,N20,VIIRS,n,2,293.63,2.38,D,0
31.64387,75.27387,346.29,0.47,0.64,2024-02-15,712,N20,VIIRS,n,2,295.9,5.04,D,0
31.64403,75.27616,338.01,0.47,0.64,2024-02-15,712,N20,VIIRS,n,2,293.63,6.51,D,0
31.7676,75.58619,339.45,0.45,0.63,2024-02-15,712,N20,VIIRS,n,2,293.34,3.12,D,0
31.16957,76.1067,340.67,0.43,0.62,2024-02-15,712,N20,VIIRS,n,2,294.88,3.24,D,0
31.12614,75.70351,329.9,0.46,0.63,2024-02-15,712,N20,VIIRS,n,2,293.23,2.16,D,0
32.39412,76.37328,367.0,0.39,0.59,2024-02-15,713,N20,VIIRS,h,2,290.27,12.47,D,0
32.31955,76.69843,350.38,0.38,0.58,2024-02-15,713,N20,VIIRS,n,2,290.07,10.32,D,0
32.39473,76.37573,356.41,0.39,0.59,2024-02-15,713,N20,VIIRS,l,2,289.79,24.82,D,0
31.93722,75.40694,325.99,0.45,0.63,2024-02-15,713,N20,VIIRS,n,2,291.79,2.27,D,0
32.3211,76.70076,367.0,0.38,0.58,2024-02-15,713,N20,VIIRS,h,2,291.34,10.78,D,0
32.32026,76.70126,346.22,0.38,0.58,2024-02-15,713,N20,VIIRS,n,2,289.54,11.29,D,0
29.90737,74.95338,330.05,0.46,0.63,2024-02-15,852,N20,VIIRS,n,2,301.53,3.58,D,2
30.28633,74.01756,367.0,0.41,0.6,2024-02-15,852,N20,VIIRS,h,2,297.07,5.9,D,0
30.28201,74.01857,367.0,0.41,0.6,2024-02-15,852,N20,VIIRS,h,2,297.22,6.14,D,0
29.55011,76.64315,326.96,0.58,0.69,2024-02-15,852,N20,VIIRS,n,2,292.79,3.04,D,0
31.01826,76.65864,336.99,0.59,0.7,2024-02-15,853,N20,VIIRS,n,2,298.57,6.63,D,0
31.2819,76.32332,367.0,0.57,0.69,2024-02-15,853,N20,VIIRS,h,2,299.99,21.59,D,0
31.28338,76.32259,367.0,0.57,0.69,2024-02-15,853,N20,VIIRS,h,2,300.25,23.38,D,0
31.44111,75.62797,326.06,0.52,0.67,2024-02-15,853,N20,VIIRS,n,2,294.1,2.25,D,0
31.48745,75.57922,325.73,0.52,0.67,2024-02-15,853,N20,VIIRS,n,2,296.91,1.99,D,0
31.79085,75.49709,334.88,0.51,0.66,2024-02-15,853,N20,VIIRS,n,2,294.46,3.71,D,0
32.28745,76.63947,343.99,0.61,0.71,2024-02-15,853,N20,VIIRS,n,2,294.84,10.51,D,0
32.3652,76.47676,327.45,0.6,0.7,2024-02-15,853,N20,VIIRS,n,2,295.07,5.25,D,0
32.36499,76.47177,332.96,0.6,0.7,2024-02-15,853,N20,VIIRS,n,2,292.74,5.25,D,0
31.01854,76.66477,328.84,0.6,0.7,2024-02-15,853,N20,VIIRS,n,2,295.49,5.81,D,0
31.62283,74.42606,297.04,0.44,0.46,2024-02-15,2116,N20,VIIRS,n,2,279.87,0.81,N,2
29.91123,74.95301,298.35,0.52,0.5,2024-02-15,2116,N20,VIIRS,n,2,282.52,1.12,N,2
29.9103,74.95027,303.51,0.52,0.5,2024-02-15,2116,N20,VIIRS,n,2,282.0,1.41,N,2
29.54707,76.89152,332.04,0.61,0.54,2024-02-16,833,N20,VIIRS,n,2,295.79,3.66,D,0
31.86655,74.62592,325.11,0.48,0.48,2024-02-16,834,N20,VIIRS,n,2,295.25,1.42,D,0
31.30686,75.6674,326.54,0.54,0.51,2024-02-16,834,N20,VIIRS,n,2,297.82,2.54,D,0
31.30735,75.67313,326.31,0.54,0.51,2024-02-16,834,N20,VIIRS,n,2,295.61,2.56,D,0
31.17983,75.78033,338.41,0.55,0.51,2024-02-16,834,N20,VIIRS,n,2,294.95,5.18,D,0
31.03263,74.51528,339.87,0.46,0.47,2024-02-16,834,N20,VIIRS,n,2,300.64,11.01,D,0
31.10789,76.05616,338.13,0.57,0.52,2024-02-16,834,N20,VIIRS,n,2,295.64,5.89,D,0
31.10756,76.05229,333.09,0.57,0.52,2024-02-16,834,N20,VIIRS,n,2,295.89,4.65,D,0
31.10809,76.05829,326.81,0.57,0.52,2024-02-16,834,N20,VIIRS,n,2,292.88,4.65,D,0
31.07109,76.73197,335.82,0.62,0.54,2024-02-16,834,N20,VIIRS,n,2,300.14,10.87,D,0
31.07153,76.73758,338.92,0.62,0.54,2024-02-16,834,N20,VIIRS,n,2,296.37,9.94,D,0
31.07046,76.73268,335.58,0.62,0.54,2024-02-16,834,N20,VIIRS,n,2,300.58,8.85,D,0
31.07094,76.73835,336.13,0.62,0.54,2024-02-16,834,N20,VIIRS,n,2,296.41,8.85,D,0
30.99374,76.13306,335.33,0.57,0.52,2024-02-16,834,N20,VIIRS,n,2,297.05,2.39,D,0
30.8072,76.33403,338.77,0.59,0.53,2024-02-16,834,N20,VIIRS,n,2,296.76,5.96,D,0
