DATE,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,sealevelpressure,conditions,tempmax_humidity,tempmin_humidity,temp_humidity,temp_range,heat_index
7/1/2022,31.0,25.6,28.2,40.9,25.6,33.5,88.6,1.701,100,4.17,13.0,999.6,"Rain, Overcast",2746.6,2268.16,2498.52,5.4,179.7360956
7/2/2022,36.1,27.0,31.0,43.6,31.1,37.3,72.9,0.7,100,12.5,15.3,997.5,"Rain, Partially cloudy",2631.69,1968.3,2259.9,9.1,171.1902796
7/3/2022,36.5,27.6,33.1,46.9,31.5,38.5,57.4,0.085,100,4.17,15.8,997.8,"Rain, Partially cloudy",2095.1,1584.24,1899.94,8.9,155.6429955
7/4/2022,36.0,28.7,33.5,48.0,35.8,42.4,64.1,0.51,100,4.17,11.2,998.3,"Rain, Partially cloudy",2307.6,1839.67,2147.35,7.3,157.5162522
7/5/2022,37.2,30.4,33.9,48.7,39.7,43.4,64.5,0.0,0,0.0,13.7,998.6,Partially cloudy,2399.4,1960.8,2186.55,6.8,155.81761
7/6/2022,37.8,30.4,34.4,49.4,39.6,44.2,63.0,0.0,0,0.0,18.4,1001.0,Partially cloudy,2381.4,1915.2,2167.2,7.4,153.082779
7/7/2022,38.0,31.4,34.6,48.0,40.6,43.3,59.3,0.0,0,0.0,18.4,1002.8,Partially cloudy,2253.4,1862.02,2051.78,6.6,150.5335908
7/8/2022,38.2,31.0,34.9,47.6,38.5,42.0,54.8,0.0,0,0.0,14.8,1000.4,Partially cloudy,2093.36,1698.8,1912.52,7.2,146.3067604
7/9/2022,35.0,28.7,32.0,46.7,33.6,39.2,66.5,0.0,0,0.0,22.3,998.8,Partially cloudy,2327.5,1908.55,2128.0,6.3,165.3693951
7/10/2022,34.0,28.3,31.0,43.9,33.9,38.2,73.6,0.0,0,0.0,18.4,1000.4,Partially cloudy,2502.4,2082.88,2281.6,5.7,171.1335335
7/11/2022,36.0,28.7,31.8,44.7,32.7,38.6,67.9,0.851,100,4.17,16.9,1000.9,"Rain, Partially cloudy",2444.4,1948.73,2159.22,7.3,166.6953864
7/12/2022,33.0,28.0,30.3,42.4,34.3,38.0,80.1,2.149,100,4.17,14.7,1000.5,"Rain, Partially cloudy",2643.3,2242.8,2427.03,5.0,173.1444566
7/13/2022,36.0,28.0,31.5,45.6,31.9,39.2,73.3,0.0,0,0.0,13.0,998.5,Partially cloudy,2638.8,2052.4,2308.95,8.0,168.506538
7/14/2022,38.6,29.4,32.3,49.4,35.5,39.9,67.6,0.03,100,4.17,16.6,997.9,"Rain, Partially cloudy",2609.36,1987.44,2183.48,9.2,164.1594144
7/15/2022,37.0,28.6,32.9,46.0,34.1,39.8,63.7,0.0,0,0.0,20.5,999.6,Partially cloudy,2356.9,1821.82,2095.73,8.4,160.1352766
7/16/2022,35.4,25.8,29.4,45.9,25.8,34.5,80.4,18.058,100,8.33,22.3,1000.9,"Rain, Partially cloudy",2846.16,2074.32,2363.76,9.6,178.2078955
7/17/2022,34.1,25.9,29.9,46.7,25.9,36.6,81.9,10.552,100,8.33,15.3,1002.8,"Rain, Partially cloudy",2792.79,2121.21,2448.81,8.2,174.5105399
7/18/2022,37.1,28.9,33.2,54.5,35.6,42.9,68.8,0.0,0,0.0,13.0,1001.3,Partially cloudy,2552.48,1988.32,2284.16,8.2,159.940112
7/19/2022,37.0,29.0,32.4,45.8,36.8,42.2,73.5,10.0,100,12.5,17.1,999.9,"Rain, Partially cloudy",2719.5,2131.5,2381.4,8.0,163.7897424
7/20/2022,34.8,25.3,29.7,47.9,25.3,36.7,84.0,60.975,100,12.5,22.3,999.8,"Rain, Overcast",2923.2,2125.2,2494.8,9.5,174.353302
7/21/2022,32.4,25.9,29.0,41.1,25.9,34.3,84.0,0.7,100,8.33,11.2,1002.5,"Rain, Overcast",2721.6,2175.6,2436.0,6.5,178.5392202
7/22/2022,32.8,27.8,29.4,43.5,34.2,37.5,86.7,7.09,100,12.5,15.4,1003.7,"Rain, Overcast",2843.76,2410.26,2548.98,5.0,174.0492968
7/23/2022,33.1,26.9,29.7,43.7,31.3,37.4,85.6,0.568,100,4.17,18.4,1002.1,"Rain, Partially cloudy",2833.36,2302.64,2542.32,6.2,173.1581189
7/24/2022,34.4,27.0,30.0,44.4,31.2,37.7,82.5,3.285,100,12.5,22.5,1001.9,"Rain, Partially cloudy",2838.0,2227.5,2475.0,7.4,173.5723716
7/25/2022,34.0,27.0,30.0,43.4,31.2,36.9,80.3,2.197,100,4.17,21.5,1004.1,"Rain, Partially cloudy",2730.2,2168.1,2409.0,7.0,174.7693965
7/26/2022,32.8,27.0,29.4,42.1,31.2,35.8,81.0,0.0,0,0.0,20.5,1005.3,Partially cloudy,2656.8,2187.0,2381.4,5.8,177.9194465
7/27/2022,33.6,27.0,30.0,43.2,30.6,37.4,80.0,0.0,0,0.0,16.6,1004.7,Partially cloudy,2688.0,2160.0,2400.0,6.6,174.9093595
7/28/2022,32.0,26.9,28.6,42.3,30.5,34.6,86.3,17.162,100,8.33,11.2,1006.0,"Rain, Partially cloudy",2761.6,2321.47,2468.18,5.1,179.2689579
7/29/2022,32.0,26.0,28.0,42.3,26.0,32.5,89.2,2.448,100,4.17,11.2,1005.5,"Rain, Overcast",2854.4,2319.2,2497.6,6.0,180.420003
7/30/2022,31.6,26.4,28.4,40.6,26.4,34.0,86.9,15.76,100,8.33,16.6,1003.7,"Rain, Overcast",2746.04,2294.16,2467.96,5.2,180.010528
7/31/2022,32.0,26.0,28.7,40.3,26.0,33.6,84.3,11.422,100,8.33,11.2,1001.2,"Rain, Partially cloudy",2697.6,2191.8,2419.41,6.0,180.1546819
8/1/2022,34.0,27.3,29.7,42.0,31.9,36.1,79.6,0.0,0,0.0,13.0,1001.4,Partially cloudy,2706.4,2173.08,2364.12,6.7,176.8152197
8/2/2022,35.0,27.0,31.0,44.9,31.2,38.2,75.9,0.0,0,0.0,29.0,1000.8,Partially cloudy,2656.5,2049.3,2352.9,8.0,170.7380664
8/3/2022,34.0,28.0,30.8,43.3,33.5,38.5,76.1,5.955,100,4.17,14.8,1002.1,"Rain, Partially cloudy",2587.4,2130.8,2343.88,6.0,171.7829448
8/4/2022,32.7,27.0,29.4,42.9,31.2,36.6,84.6,4.928,100,8.33,18.4,1002.8,"Rain, Partially cloudy",2766.42,2284.2,2487.24,5.7,175.7130118
8/5/2022,30.0,26.9,27.9,39.9,30.6,33.8,92.1,10.577,100,16.67,13.0,1001.6,"Rain, Partially cloudy",2763.0,2477.49,2569.59,3.1,177.9341979
8/6/2022,33.0,27.0,30.2,44.1,31.8,39.1,84.5,0.0,0,0.0,11.2,999.7,Partially cloudy,2788.5,2281.5,2551.9,6.0,171.0495659
8/7/2022,30.0,26.0,27.6,40.4,26.0,32.4,93.3,6.63,100,4.17,27.7,999.8,"Rain, Partially cloudy",2799.0,2425.8,2575.08,4.0,178.4249859
8/8/2022,34.3,26.0,30.1,43.4,26.0,36.1,79.9,0.0,0,0.0,9.4,999.5,Partially cloudy,2740.57,2077.4,2404.99,8.3,174.3809121
8/9/2022,35.6,28.0,32.0,46.6,34.5,41.6,75.3,0.134,100,4.17,16.6,999.1,"Rain, Partially cloudy",2680.68,2108.4,2409.6,7.6,165.5200059
8/10/2022,35.7,29.0,32.5,45.3,36.4,40.6,68.9,0.0,0,0.0,15.5,997.9,Partially cloudy,2459.73,1998.1,2239.25,6.7,163.3756329
8/11/2022,32.0,27.0,29.6,40.5,29.6,35.1,73.9,0.03,100,4.17,18.5,999.8,"Rain, Partially cloudy",2364.8,1995.3,2187.44,5.0,178.7626434
8/12/2022,36.0,27.3,31.2,43.8,31.3,37.6,71.1,0.0,0,0.0,20.5,999.8,Partially cloudy,2559.6,1941.03,2218.32,8.7,170.1524949
8/13/2022,34.1,28.0,30.9,43.9,32.7,37.9,73.4,0.0,0,0.0,16.6,999.5,Partially cloudy,2502.94,2055.2,2268.06,6.1,171.6885348
8/14/2022,32.5,27.0,28.9,41.9,31.2,35.6,86.6,5.747,100,8.33,11.2,1002.1,"Rain, Partially cloudy",2814.5,2338.2,2502.74,5.5,177.1768705
8/15/2022,34.0,27.0,29.3,44.2,31.1,35.1,81.3,0.0,0,0.0,18.4,1003.4,Partially cloudy,2764.2,2195.1,2382.09,7.0,178.356354
8/16/2022,32.4,27.7,29.1,39.2,31.9,34.4,78.7,2.448,100,8.33,37.1,1001.6,"Rain, Partially cloudy",2549.88,2179.99,2290.17,4.7,180.64848
8/17/2022,33.3,26.0,29.2,40.9,26.0,33.8,76.8,0.0,0,0.0,22.3,1002.9,Partially cloudy,2557.44,1996.8,2242.56,7.3,180.6109801
8/18/2022,34.5,26.9,30.3,47.2,30.6,36.6,76.1,0.0,0,0.0,11.9,1002.1,Partially cloudy,2625.45,2047.09,2305.83,7.6,174.5452778
8/19/2022,34.7,28.0,31.1,44.6,33.5,37.7,71.6,0.0,0,0.0,17.4,1002.0,Partially cloudy,2484.52,2004.8,2226.76,6.7,170.6902873
8/20/2022,32.0,27.0,29.6,39.1,31.2,36.5,80.8,6.851,100,4.17,13.0,1003.5,"Rain, Partially cloudy",2585.6,2181.6,2391.68,5.0,176.8469578
8/21/2022,35.0,27.9,30.9,44.1,33.8,38.5,76.7,1.344,100,4.17,11.2,1001.5,"Rain, Partially cloudy",2684.5,2139.93,2370.03,7.1,171.0740756
8/22/2022,35.2,28.9,31.5,45.1,36.5,39.9,74.3,0.0,0,0.0,22.3,999.7,Partially cloudy,2615.36,2147.27,2340.45,6.3,168.3719305
8/23/2022,33.6,28.0,30.7,40.8,32.7,36.8,71.4,0.0,0,0.0,27.7,1001.0,Partially cloudy,2399.04,1999.2,2191.98,5.6,172.797609
8/24/2022,33.0,27.0,29.1,39.2,30.6,34.7,80.9,5.104,100,4.17,16.6,1005.2,"Rain, Partially cloudy",2669.7,2184.3,2354.19,6.0,179.7387595
8/25/2022,34.0,26.0,30.1,39.9,26.0,34.9,72.3,0.0,0,0.0,11.2,1004.7,Partially cloudy,2458.2,1879.8,2176.23,8.0,176.0467072
8/26/2022,35.0,27.0,30.7,41.9,30.6,36.7,73.0,0.0,0,0.0,14.8,1004.0,Partially cloudy,2555.0,1971.0,2241.1,8.0,172.7905772
8/27/2022,35.0,27.0,30.7,42.0,30.6,36.1,70.2,0.17,100,4.17,20.1,1003.1,"Rain, Partially cloudy",2457.0,1895.4,2155.14,8.0,172.7003654
8/28/2022,34.2,27.0,30.6,39.7,29.6,34.7,65.9,0.0,0,0.0,17.9,1003.7,Partially cloudy,2253.78,1779.3,2016.54,7.2,172.1347156
8/29/2022,34.8,26.0,30.3,41.3,26.0,34.2,66.9,0.851,100,4.17,18.4,1007.5,"Rain, Partially cloudy",2328.12,1739.4,2027.07,8.8,174.0263623
8/30/2022,35.0,26.7,30.2,44.9,30.3,36.8,77.4,1.514,100,8.33,16.6,1007.9,"Rain, Partially cloudy",2709.0,2066.58,2337.48,8.3,174.7600459
8/31/2022,37.0,27.0,31.5,43.8,30.6,37.0,66.9,0.0,0,0.0,14.8,1005.3,Partially cloudy,2475.3,1806.3,2107.35,10.0,167.9506398
9/1/2022,36.5,28.0,32.1,43.2,33.5,38.3,66.3,0.0,0,0.0,11.2,1005.0,Partially cloudy,2419.95,1856.4,2128.23,8.5,164.8246942
9/2/2022,35.3,28.0,32.1,43.3,32.7,37.5,62.9,7.656,100,4.17,13.0,1006.4,"Rain, Partially cloudy",2220.37,1761.2,2019.09,7.3,163.5177308
9/3/2022,36.0,28.0,32.2,41.7,30.2,36.5,58.2,0.0,0,0.0,22.3,1004.0,Partially cloudy,2095.2,1629.6,1874.04,8.0,160.146492
9/4/2022,37.0,28.0,32.3,42.1,30.6,36.4,56.6,0.0,0,0.0,16.2,1002.7,Partially cloudy,2094.2,1584.8,1828.18,9.0,158.431301
9/5/2022,37.0,27.0,31.9,40.9,29.6,35.9,58.7,0.0,0,0.0,13.2,1004.6,Partially cloudy,2171.9,1584.9,1872.53,10.0,161.8550382
9/6/2022,36.0,28.0,31.7,40.6,30.6,35.7,59.4,0.0,0,0.0,14.8,1005.9,Partially cloudy,2138.4,1663.2,1882.98,8.0,163.2681078
9/7/2022,36.5,27.6,32.1,41.5,31.7,36.4,59.3,0.0,0,0.0,11.2,1007.4,Partially cloudy,2164.45,1636.68,1903.53,8.9,161.3906846
9/8/2022,36.2,28.3,32.2,42.7,32.5,37.5,61.8,0.0,0,0.0,9.4,1008.3,Partially cloudy,2237.16,1748.94,1989.96,7.9,162.4859612
9/9/2022,37.0,27.9,32.2,43.6,32.4,38.3,64.8,0.0,0,0.0,16.6,1007.5,Partially cloudy,2397.6,1807.92,2086.56,9.1,163.8530092
9/10/2022,35.3,29.0,31.6,45.1,34.5,39.3,71.9,0.0,0,0.0,14.8,1006.6,Partially cloudy,2538.07,2085.1,2272.04,6.3,168.0736203
9/11/2022,36.0,28.2,32.2,42.8,32.7,37.7,61.3,0.0,0,0.0,13.0,1004.2,Partially cloudy,2206.8,1728.66,1973.86,7.8,162.2066354
9/12/2022,36.5,28.0,31.8,43.5,31.9,36.9,62.8,0.0,0,0.0,18.4,1003.1,Partially cloudy,2292.2,1758.4,1997.04,8.5,164.8819215
9/13/2022,34.0,25.0,30.0,40.6,25.0,33.8,70.4,8.552,100,4.17,18.4,1003.7,"Rain, Partially cloudy",2393.6,1760.0,2112.0,9.0,176.4396951
9/14/2022,32.0,26.0,28.5,38.3,26.0,32.6,78.6,9.403,100,8.33,20.9,1004.3,"Rain, Partially cloudy",2515.2,2043.6,2240.1,6.0,184.2148186
9/17/2022,33.2,24.0,28.5,42.1,24.0,32.3,82.2,0.0,0,0.0,11.2,1002.5,Partially cloudy,2729.04,1972.8,2342.7,9.2,182.6655053
9/18/2022,35.0,25.3,29.5,40.0,25.3,32.9,73.6,0.0,0,0.0,9.4,1005.6,Partially cloudy,2576.0,1862.08,2171.2,9.7,179.3352654
9/19/2022,33.0,26.5,29.3,41.4,26.5,34.1,77.3,5.104,100,4.17,13.0,1005.9,"Rain, Partially cloudy",2550.9,2048.45,2264.89,6.5,179.9125876
9/20/2022,33.5,26.1,28.8,40.4,26.1,33.1,77.1,0.17,100,4.17,11.2,1005.8,"Rain, Partially cloudy",2582.85,2012.31,2220.48,7.4,182.8591707
9/21/2022,32.3,25.3,27.1,40.6,25.3,29.2,87.1,3.448,100,4.17,16.6,1005.7,"Rain, Partially cloudy",2813.33,2203.63,2360.41,7.0,188.0755672
9/22/2022,27.7,24.6,25.4,32.4,24.6,25.9,95.9,49.664,100,16.67,16.6,1005.2,"Rain, Overcast",2656.43,2359.14,2435.86,3.1,189.8177151
9/23/2022,27.0,24.0,25.0,31.8,24.0,25.5,98.2,47.403,100,20.83,13.0,1003.8,"Rain, Overcast",2651.4,2356.8,2455.0,3.0,189.2770459
9/24/2022,27.0,24.4,25.3,31.8,24.4,25.5,97.2,19.896,100,20.83,20.5,1002.1,"Rain, Overcast",2624.4,2371.68,2459.16,2.6,188.6663033
9/25/2022,30.0,24.7,27.0,35.2,24.7,29.3,84.8,0.0,0,0.0,11.2,1005.1,Partially cloudy,2544.0,2094.56,2289.6,5.3,190.4311799
9/26/2022,32.3,24.7,28.1,38.8,24.7,31.3,82.4,0.0,0,0.0,13.0,1008.7,Partially cloudy,2661.52,2035.28,2315.44,7.6,184.9956228
9/27/2022,33.0,24.4,28.6,37.7,24.4,31.2,76.5,0.0,0,0.0,11.2,1007.7,Partially cloudy,2524.5,1866.6,2187.9,8.6,184.1498141
9/28/2022,34.0,25.0,29.2,38.0,25.0,32.0,71.1,0.0,0,0.0,13.0,1006.5,Clear,2417.4,1777.5,2076.12,9.0,180.8800568
9/29/2022,33.3,25.0,28.8,37.2,25.0,31.6,71.6,0.0,0,0.0,14.8,1006.3,Clear,2384.28,1790.0,2062.08,8.3,183.1614555
9/30/2022,33.6,25.0,28.9,39.3,25.0,31.9,73.5,0.0,0,0.0,13.0,1006.7,Partially cloudy,2469.6,1837.5,2124.15,8.6,182.7085525
10/1/2022,33.2,25.0,29.1,37.0,25.0,31.5,72.0,0.0,0,0.0,13.0,1005.8,Clear,2390.4,1800.0,2095.2,8.2,181.5296005
10/2/2022,34.8,24.8,29.5,37.2,24.8,31.3,64.1,0.0,0,0.0,16.6,1006.1,Clear,2230.68,1589.68,1890.95,10.0,176.8667132
10/3/2022,34.1,24.0,29.0,35.8,24.0,30.2,59.4,0.0,0,0.0,24.4,1007.1,Clear,2025.54,1425.6,1722.6,10.1,175.9671183
10/4/2022,33.8,24.0,29.1,38.2,24.0,31.2,63.3,0.0,0,0.0,11.2,1008.6,Partially cloudy,2139.54,1519.2,1842.03,9.8,178.4285508
10/5/2022,33.5,25.6,28.7,39.1,25.6,31.5,69.7,0.0,0,0.0,9.4,1007.9,Partially cloudy,2334.95,1784.32,2000.39,7.9,183.3670692
10/6/2022,29.9,24.0,26.0,33.8,24.0,26.9,78.3,0.0,0,0.0,16.6,1009.2,Partially cloudy,2341.17,1879.2,2035.8,5.9,199.5936169
10/7/2022,26.2,22.9,23.9,26.2,22.9,23.9,87.3,0.3,100,8.33,16.9,1009.9,"Rain, Overcast",2287.26,1999.17,2086.47,3.3,209.4265893
10/8/2022,24.1,21.0,22.5,24.1,21.0,22.5,96.9,73.499,100,25.0,18.4,1010.5,"Rain, Overcast",2335.29,2034.9,2180.25,3.1,209.4053865
10/9/2022,24.0,21.0,22.0,24.0,21.0,22.0,99.0,29.609,100,25.0,18.4,1010.1,"Rain, Overcast",2376.0,2079.0,2178.0,3.0,210.1223836
10/10/2022,24.0,20.4,22.0,24.0,20.4,22.0,97.2,9.603,100,20.83,14.8,1011.7,"Rain, Overcast",2332.8,1982.88,2138.4,3.6,212.7676026
10/11/2022,29.0,21.5,24.8,33.6,21.5,25.7,87.1,6.124,100,8.33,9.4,1009.9,"Rain, Partially cloudy",2525.9,1872.65,2160.08,7.5,203.350436
10/12/2022,30.0,21.0,25.3,31.9,21.0,26.0,81.7,0.0,0,0.0,9.4,1011.2,Partially cloudy,2451.0,1715.7,2067.01,9.0,203.0989564
10/13/2022,31.5,20.4,25.4,31.7,20.4,25.7,72.7,0.0,0,0.0,17.6,1012.3,Clear,2290.05,1483.08,1846.58,11.1,203.2553138
10/14/2022,30.8,21.0,25.5,32.0,21.0,25.8,71.6,0.0,0,0.0,13.0,1012.1,Clear,2205.28,1503.6,1825.8,9.8,202.3658069
10/15/2022,32.0,21.0,25.8,32.0,21.0,26.1,69.8,0.0,0,0.0,13.0,1011.4,Clear,2233.6,1465.8,1800.84,11.0,199.952608
10/16/2022,32.0,20.9,26.2,32.4,20.9,26.5,61.0,0.0,0,0.0,7.6,1013.4,Clear,1952.0,1274.9,1598.2,11.1,191.6853424
10/17/2022,31.6,21.7,26.5,31.9,21.7,26.5,56.0,0.0,0,0.0,10.2,1013.5,Clear,1769.6,1215.2,1484.0,9.9,184.5126081
10/18/2022,33.0,20.0,26.0,31.7,20.0,25.8,55.6,0.0,0,0.0,7.6,1012.1,Clear,1834.8,1112.0,1445.6,13.0,186.4462377
10/19/2022,33.0,19.7,26.5,32.5,19.7,26.3,50.8,0.0,0,0.0,9.4,1011.7,Clear,1676.4,1000.76,1346.2,13.3,176.9199717
10/20/2022,33.3,19.4,26.2,33.4,19.4,26.0,54.1,0.0,0,0.0,7.6,1013.4,Clear,1801.53,1049.54,1417.42,13.9,183.3826262
10/21/2022,32.4,20.0,26.2,31.4,20.0,25.9,55.3,0.0,0,0.0,7.6,1015.7,Partially cloudy,1791.72,1106.0,1448.86,12.4,185.0580377
10/22/2022,31.0,20.0,25.2,30.7,20.0,25.0,56.8,0.0,0,0.0,13.0,1016.9,Clear,1760.8,1136.0,1431.36,11.0,192.0750755
10/23/2022,31.0,17.4,23.9,30.0,17.4,23.7,55.0,0.0,0,0.0,9.4,1015.8,Clear,1705.0,957.0,1314.5,13.6,196.1279055
10/24/2022,31.0,17.8,23.6,29.8,17.8,23.4,60.1,0.0,0,0.0,11.2,1011.1,Clear,1863.1,1069.78,1418.36,13.2,204.8232335
10/25/2022,30.0,17.3,23.8,28.9,17.3,23.6,53.7,0.0,0,0.0,16.6,1009.4,Clear,1611.0,929.01,1278.06,12.7,194.540259
10/26/2022,31.2,17.5,24.1,30.6,17.5,23.9,60.9,0.0,0,0.0,7.6,1013.1,Clear,1900.08,1065.75,1467.69,13.7,202.9844364
10/27/2022,31.0,17.8,24.3,30.2,17.8,24.1,59.7,0.0,0,0.0,9.4,1013.2,Clear,1850.7,1062.66,1450.71,13.2,200.4913201
10/28/2022,30.0,17.7,24.0,30.4,17.7,24.0,64.5,0.0,0,0.0,5.4,1013.3,Clear,1935.0,1141.65,1548.0,12.3,207.1613054
10/29/2022,30.5,18.3,23.8,30.0,18.3,23.8,68.2,0.0,0,0.0,9.2,1014.4,Clear,2080.1,1248.06,1623.16,12.2,211.1392476
10/30/2022,30.0,17.8,23.3,30.0,17.8,23.3,62.0,0.0,0,0.0,9.4,1014.6,Clear,1860.0,1103.6,1444.6,12.2,208.7270424
10/31/2022,30.0,17.7,23.4,30.0,17.7,23.4,66.0,0.0,0,0.0,6.4,1014.3,Clear,1980.0,1168.2,1544.4,12.3,211.9750287
11/1/2022,32.0,18.1,24.6,31.7,18.1,24.5,62.6,0.0,0,0.0,7.6,1014.3,Clear,2003.2,1133.06,1539.96,13.9,201.9739187
11/2/2022,30.1,18.5,24.0,30.4,18.5,24.0,64.6,0.0,0,0.0,18.4,1012.6,Clear,1944.46,1195.1,1550.4,11.6,207.2487511
11/3/2022,31.0,17.8,23.9,30.7,17.8,24.0,65.1,0.0,0,0.0,9.4,1012.2,Clear,2018.1,1158.78,1555.89,13.2,208.2621547
11/4/2022,31.0,19.1,24.4,31.5,19.1,24.6,66.9,0.0,0,0.0,7.6,1013.4,Clear,2073.9,1277.79,1632.36,11.9,206.6826077
11/5/2022,29.7,19.0,24.0,32.0,19.0,24.5,78.3,0.0,0,0.0,13.0,1015.4,Clear,2325.51,1487.7,1879.2,10.7,212.5179883
11/6/2022,30.8,19.8,24.8,32.6,19.8,25.2,72.3,0.0,0,0.0,13.0,1015.7,Clear,2226.84,1431.54,1793.04,11.0,206.8510819
11/7/2022,32.0,19.8,25.0,31.6,19.8,24.9,64.1,0.0,0,0.0,9.4,1014.6,Clear,2051.2,1269.18,1602.5,12.2,201.074338
11/8/2022,28.0,19.5,23.7,28.3,19.5,23.8,69.5,0.0,0,0.0,13.0,1015.7,Partially cloudy,1946.0,1355.25,1647.15,8.5,212.5129529
11/9/2022,29.3,19.0,23.4,29.2,19.0,23.3,60.6,0.0,0,0.0,7.6,1015.8,Partially cloudy,1775.58,1151.4,1418.04,10.3,206.5453885
11/10/2022,28.6,18.8,23.5,29.0,18.8,23.5,64.6,0.0,0,0.0,13.0,1016.8,Partially cloudy,1847.56,1214.48,1518.1,9.8,210.1788042
11/11/2022,27.7,17.0,21.8,27.2,17.0,21.8,61.9,0.0,0,0.0,20.5,1017.2,Clear,1714.63,1052.3,1349.42,10.7,217.3425732
11/12/2022,27.2,15.7,21.0,26.8,15.7,20.9,53.4,0.0,0,0.0,16.6,1016.6,Clear,1452.48,838.38,1121.4,11.5,208.4363652
11/13/2022,27.1,14.7,20.5,26.7,14.7,20.5,56.7,0.0,0,0.0,16.6,1015.2,Clear,1536.57,833.49,1162.35,12.4,217.198813
11/14/2022,29.7,15.9,22.6,28.7,15.9,22.4,55.4,0.0,0,0.0,11.2,1015.8,Partially cloudy,1645.38,880.86,1252.04,13.8,203.5345673
11/15/2022,28.5,17.9,22.0,27.9,17.9,22.0,56.5,0.0,0,0.0,9.4,1015.6,Partially cloudy,1610.25,1011.35,1243.0,10.6,208.5465553
11/16/2022,26.5,15.7,20.6,26.5,15.7,20.6,52.9,0.0,0,0.0,16.6,1014.8,Clear,1401.85,830.53,1089.74,10.8,209.5684391
11/17/2022,24.8,14.0,18.7,24.8,14.0,18.7,57.4,0.0,0,0.0,18.4,1014.7,Clear,1423.52,803.6,1073.38,10.8,228.8310086
11/18/2022,25.2,12.4,18.6,25.2,12.4,18.6,54.3,0.0,0,0.0,14.8,1016.0,Clear,1368.36,673.32,1009.98,12.8,223.346624
11/19/2022,25.8,12.5,18.7,25.8,12.5,18.7,54.7,0.0,0,0.0,9.4,1016.6,Partially cloudy,1411.26,683.75,1022.89,13.3,223.6070191
11/20/2022,25.8,12.4,18.7,25.8,12.4,18.7,55.7,0.0,0,0.0,11.2,1015.1,Clear,1437.06,690.68,1041.59,13.4,225.6090911
11/21/2022,26.0,12.3,18.6,26.0,12.3,18.6,58.5,0.0,0,0.0,14.8,1014.1,Clear,1521.0,719.55,1088.1,13.7,231.3947691
11/22/2022,25.7,13.0,18.6,25.7,13.0,18.6,54.4,0.0,0,0.0,14.8,1014.1,Clear,1398.08,707.2,1011.84,12.7,223.5545003
11/23/2022,26.1,11.7,18.5,26.1,11.7,18.5,49.6,0.0,0,0.0,18.4,1014.4,Clear,1294.56,580.32,917.6,14.4,213.1995939
11/24/2022,26.3,11.0,18.3,26.3,11.0,18.3,51.3,0.0,0,0.0,11.2,1014.3,Clear,1349.19,564.3,938.79,15.3,218.3485089
11/25/2022,26.5,10.9,18.3,26.5,10.9,18.3,54.6,0.0,0,0.0,11.2,1016.6,Clear,1446.9,595.14,999.18,15.6,225.6706354
11/26/2022,27.5,10.5,18.2,26.2,10.5,18.1,56.4,0.0,0,0.0,13.0,1013.6,Clear,1551.0,592.2,1026.48,17.0,229.8850067
11/27/2022,26.4,11.1,17.6,26.4,11.1,17.6,61.6,0.0,0,0.0,7.6,1011.7,Clear,1626.24,683.76,1084.16,15.3,242.7786729
11/28/2022,25.5,10.7,17.8,25.5,10.7,17.8,61.5,0.0,0,0.0,6.9,1013.1,Clear,1568.25,658.05,1094.7,14.8,241.3432113
11/29/2022,25.0,10.2,17.5,25.0,10.2,17.5,65.3,0.0,0,0.0,5.4,1015.3,Clear,1632.5,666.06,1142.75,14.8,248.7721932
11/30/2022,25.2,11.6,17.5,25.2,11.6,17.5,65.9,0.0,0,0.0,11.2,1016.5,Clear,1660.68,764.44,1153.25,13.6,249.5357034
12/1/2022,24.7,10.9,17.4,24.7,10.9,17.4,69.0,0.0,0,0.0,13.0,1015.4,Clear,1704.3,752.1,1200.6,13.8,253.7168653
12/2/2022,25.8,10.9,17.8,25.8,10.9,17.8,65.4,0.0,0,0.0,6.9,1014.3,Partially cloudy,1687.32,712.86,1164.12,14.9,246.8892259
12/3/2022,25.1,11.1,17.7,25.1,11.1,17.7,70.0,0.0,0,0.0,5.4,1015.1,Clear,1757.0,777.0,1239.0,14.0,252.5602734
12/4/2022,24.4,11.9,17.5,24.4,11.9,17.5,74.1,14.935,100,4.17,9.4,1015.7,Rain,1808.04,881.79,1296.75,12.5,257.0477002
12/5/2022,24.4,10.8,16.7,24.4,10.8,16.7,69.3,0.0,0,0.0,10.4,1017.3,Clear,1690.92,748.44,1157.31,13.6,258.974942
12/6/2022,23.0,10.5,16.0,23.0,10.5,16.0,70.7,0.0,0,0.0,15.0,1016.2,Clear,1626.1,742.35,1131.2,12.5,265.4396603
12/7/2022,23.7,10.9,16.2,23.7,10.9,16.2,67.3,0.0,0,0.0,18.4,1015.3,Clear,1595.01,733.57,1090.26,12.8,260.2540866
12/8/2022,24.0,10.9,17.1,24.0,10.9,17.1,62.6,0.0,0,0.0,16.6,1016.0,Clear,1502.4,682.34,1070.46,13.1,247.5849965
12/9/2022,25.6,10.8,17.6,25.6,10.8,17.6,62.2,0.0,0,0.0,14.8,1014.9,Clear,1592.32,671.76,1094.72,14.8,243.7169315
