date,AQI,PM2.5,PM10,NO2,SO2,CO,Ozone,fire_count,total_frp,mean_frp,max_frp,mean_wind_kmh,std_wind_kmh,total_frp_lag1,fire_count_lag1,mean_wind_lag1,fire_count_fw,total_frp_fw,weighted_frp_fw,mean_dist_km,min_dist_km,mean_bearing_deg,mean_wind_dir_deg,mean_wind_dir_cos,mean_wind_dir_sin,weighted_frp_lag1,fire_wind_ang_diff,fire_wind_alignment,fire_wind_alignment01,weighted_frp_aligned
2024-07-15,61,22.2,40.0,48.38,36.37,0.93,40.5,26.0,83.35999999999999,3.2061538461538457,7.01,0.9304347826086956,0.5789290917553136,209.56,62.0,1.45,26.0,83.35999999999999,0.3587102887165097,329.17244007527034,520.2773640168685,170.05211095852906,288.2723002507035,0.07402385914381562,-0.2241909871702654,1.3976935131528418,118.22018929217444,-0.4728612800900001,0.26356935995499997,0.09454504120628371
2024-07-16,58,29.96,72.82,46.26,36.63,0.9,40.61,66.0,253.5,3.840909090909091,8.75,1.2313636363636364,0.6842256342864674,83.35999999999999,26.0,0.9304347826086956,66.0,253.5,0.7308190866767879,380.44143598159513,563.6072511231844,134.2226646309078,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.3587102887165097,154.0496356197957,-0.8991734720989413,0.05041326395052936,0.0368429755167217
2024-07-17,77,21.48,74.96,46.98,36.57,0.81,40.6,11.0,46.77,4.251818181818181,6.59,1.304782608695652,0.8328912925096168,253.5,66.0,1.2313636363636364,11.0,46.769999999999996,0.1262894380096924,369.7167195290944,1078.8649875740493,123.74601046024412,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.7308190866767879,164.52628979045937,-0.9637529723301991,0.018123513834900462,0.002288808376970464
2024-07-18,71,23.33,84.65,48.2,36.61,1.0,40.69,20.0,54.150000000000006,2.7075000000000005,5.29,1.3129166666666665,1.150170040988899,46.77,11.0,1.304782608695652,20.0,54.150000000000006,0.49745716797085204,267.1770445965427,333.0941704298894,139.22942115517537,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.1262894380096924,149.04287909552812,-0.857552505541412,0.07122374722929398,0.0354307635889564
2024-07-19,98,31.92,106.91,50.23,37.43,1.17,40.73,10.0,29.14,2.914,4.89,1.0547619047619048,0.569478876233518,54.150000000000006,20.0,1.3129166666666665,10.0,29.14,0.07563370366136443,410.4874013761249,1265.6611826172555,132.23445008775934,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.49745716797085204,156.03785016294415,-0.91381395256479,0.043093023717604984,0.0032592849857294845
2024-07-20,61,29.1,113.3,48.95,38.25,0.95,40.78,29.0,176.76999999999998,6.0955172413793095,20.65,1.0733333333333333,0.5745369906482857,29.14,10.0,1.0547619047619048,29.0,176.77,1.6196980636848148,157.71044107317795,329.86167931890225,178.02906157115126,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.07563370366136443,110.24323867955223,-0.34600634123797547,0.32699682938101227,0.5296361313794994
2024-07-21,95,26.59,91.06,47.88,38.62,0.91,40.86,9.0,28.61,3.178888888888889,5.39,1.19,0.75651949025153,176.76999999999998,29.0,1.0733333333333333,9.0,28.61,0.32629277312085436,250.49297041289694,286.89019775793423,111.92580502042927,288.2723002507035,0.07402385914381562,-0.2241909871702654,1.6196980636848148,176.34649523027423,-0.9979676573269203,0.0010161713365398617,0.0003315693633655164
2024-07-22,72,18.62,66.9,47.46,37.71,0.92,48.36,12.0,42.06,3.5050000000000003,15.84,1.1645,0.8904964611768095,28.61,9.0,1.19,12.0,42.06,0.2253614692103124,268.85954174177044,401.39942045396083,117.07398782763005,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.32629277312085436,171.19831242307345,-0.9882238750076884,0.00588806249615581,0.0013269424149358127
2024-07-23,75,27.54,81.92,49.68,33.05,0.92,55.73,0.0,0.0,0.0,0.0,1.5659090909090907,0.9798379802459526,42.06,12.0,1.1645,0.0,0.0,0.0,0.0,0.0,0.0,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.2253614692103124,-71.7276997492965,0.31353341780928007,0.6567667089046401,0.0
2024-07-24,71,23.78,78.8,47.51,28.85,0.66,23.67,2.0,2.08,1.04,1.04,0.947391304347826,0.7336410900514349,0.0,0.0,1.5659090909090907,2.0,2.08,0.0050076532745892315,414.3642207128685,828.728441425737,140.57815349494825,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.0,147.69414675575524,-0.8452072402387357,0.07739637988063214,0.00038757423515059963
2024-07-25,90,25.12,75.27,45.17,37.6,0.61,55.5,17.0,65.51,3.8535294117647054,10.59,1.441818181818182,0.82217271018197,2.08,2.0,0.947391304347826,17.0,65.51,0.6939685592751577,223.67748290397157,403.79694131404636,145.44449273474294,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.0050076532745892315,142.82780751596056,-0.7968232559292965,0.10158837203535176,0.07049913618048177
2024-07-26,66,29.09,86.08,34.46,37.42,0.65,36.08,2.0,2.56,1.28,1.28,1.3436842105263158,0.6486756639176965,65.51,17.0,1.441818181818182,2.0,2.56,0.01852371290241944,137.20123500540925,274.4024700108185,109.58161673407363,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.6939685592751577,178.69068351662986,-0.9997389070706761,0.0001305464646619292,2.4182052318234215e-06
2024-07-27,110,26.31,95.5,33.88,36.42,0.67,29.93,12.0,61.72,5.1433333333333335,6.92,1.2945454545454549,0.7667664154947945,2.56,2.0,1.3436842105263158,12.0,61.72,0.7482767455786439,83.08900217346714,147.96058011156296,110.24544684621969,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.01852371290241944,178.0268534044838,-0.9994070739621903,0.0002964630189048467,0.00022183638297053869
2024-07-28,72,20.81,76.48,33.92,36.31,0.62,28.52,0.0,0.0,0.0,0.0,1.526111111111111,0.8557565547781399,61.72,12.0,1.2945454545454549,0.0,0.0,0.0,0.0,0.0,0.0,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.7482767455786439,-71.7276997492965,0.31353341780928007,0.6567667089046401,0.0
2024-07-29,73,24.23,79.56,35.94,36.26,0.54,50.37,9.0,26.65,2.961111111111111,10.6,1.097,0.4782875153800495,0.0,0.0,1.526111111111111,9.0,26.65,0.07265409401479662,339.15757911904126,690.8560211516872,114.95528146336528,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.0,173.3170187873382,-0.9932052608856832,0.003397369557158414,0.00024683280720879535
2024-07-30,93,26.71,95.99,33.47,35.57,0.57,39.85,41.0,177.96,4.340487804878049,10.54,1.2045833333333331,0.7753875842422946,26.65,9.0,1.097,41.0,177.96,0.6460855569801075,346.5363564673825,280.28272410873353,130.12136852751394,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.07265409401479662,158.15093172318956,-0.9281674459077078,0.03591627704614608,0.023204987860011142
2024-07-31,95,23.45,83.63,33.17,36.39,0.52,47.8,1.0,6.29,6.29,6.29,1.2804166666666668,0.6241131388978505,177.96,41.0,1.2045833333333331,1.0,6.29,0.01587019961312279,395.3403204329521,395.3403204329521,111.03149790221573,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.6460855569801075,177.24080234848776,-0.9988406717194945,0.0005796641402527336,9.199385614380087e-06
2024-08-01,55,10.9,44.1,33.52,36.84,0.56,46.13,0.0,0.0,0.0,0.0,1.115,0.9873416218618912,6.29,1.0,1.2804166666666668,0.0,0.0,0.0,0.0,0.0,0.0,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.01587019961312279,-71.7276997492965,0.31353341780928007,0.6567667089046401,0.0
2024-08-02,72,20.71,69.78,34.2,36.97,0.63,42.62,0.0,0.0,0.0,0.0,1.2420833333333334,0.7707646071986862,0.0,0.0,1.115,0.0,0.0,0.0,0.0,0.0,0.0,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.0,-71.7276997492965,0.31353341780928007,0.6567667089046401,0.0
2024-08-03,62,18.74,61.84,35.11,37.14,0.52,33.3,0.0,0.0,0.0,0.0,1.3663636363636364,0.8435951717813551,0.0,0.0,1.2420833333333334,0.0,0.0,0.0,0.0,0.0,0.0,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.0,-71.7276997492965,0.31353341780928007,0.6567667089046401,0.0
2024-08-04,60,14.39,52.32,33.61,37.08,0.46,29.08,10.0,29.03,2.903,6.31,1.444782608695652,0.7998344690406964,0.0,0.0,1.3663636363636364,10.0,29.03,0.07607380983399319,363.85740427511007,877.3656365080027,116.11209678491639,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.0,172.1602034657871,-0.9906533360924382,0.00467333195378089,0.0003555181663430513
2024-08-05,46,13.15,49.18,33.04,37.03,0.45,35.48,10.0,17.16,1.716,2.86,1.1054545454545457,0.6763186574440532,29.03,10.0,1.444782608695652,10.0,17.16,0.3787256068399292,65.25921155256025,35.70460769038469,122.49442841670657,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.07607380983399319,165.77787183399693,-0.9693505375903163,0.015324731204841846,0.005803868125212527
2024-08-06,50,15.28,49.9,34.9,37.35,0.48,35.45,6.0,31.78,5.296666666666667,10.25,1.222608695652174,0.7875348037983311,17.16,10.0,1.1054545454545457,6.0,31.78,0.08535064417034618,372.9272905073153,739.2656260020955,119.28572140620457,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.3787256068399292,168.98657884449892,-0.9815824607783128,0.009208769610843603,0.0007859744183018097
2024-08-07,47,11.7,39.39,35.57,36.78,0.48,29.37,6.0,5.82,0.97,1.1,1.0815789473684212,0.683002059195649,31.78,6.0,1.222608695652174,6.0,5.82,0.01858427022006796,327.8642850998694,983.3583235550565,166.6060421248626,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.08535064417034618,121.6662581258409,-0.5249705115337555,0.23751474423312224,0.004414038188078672
2024-08-08,54,14.64,55.45,34.93,36.33,0.51,29.81,0.0,0.0,0.0,0.0,1.113913043478261,0.8060551477323191,5.82,6.0,1.0815789473684212,0.0,0.0,0.0,0.0,0.0,0.0,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.01858427022006796,-71.7276997492965,0.31353341780928007,0.6567667089046401,0.0
2024-08-09,52,13.89,50.56,33.62,35.61,0.5,32.32,4.0,10.36,2.59,4.37,0.8091304347826087,0.4723530367260782,0.0,0.0,1.113913043478261,4.0,10.36,0.026883238521447365,396.5382089319718,758.7700653613974,122.63546046852673,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.0,165.63683978217676,-0.9687428624062394,0.015628568796880293,0.0004201465427153826
2024-08-10,58,17.06,62.46,35.28,35.75,0.57,29.54,7.0,17.75,2.5357142857142856,4.48,1.3704166666666666,0.7145535496814208,10.36,4.0,0.8091304347826087,7.0,17.75,0.10371836838315703,199.95597430526055,555.4477720095201,128.11916200191888,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.026883238521447365,160.15313824878461,-0.9406034033004914,0.029698298349754293,0.0030802590485927202
2024-08-11,47,9.61,35.52,36.42,35.81,0.55,25.86,1.0,3.76,3.76,3.76,1.2304761904761905,0.8964177385040759,17.75,7.0,1.3704166666666666,1.0,3.76,0.00968360740459304,387.28505152084034,387.28505152084034,104.49780614846816,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.10371836838315703,-176.22550589776466,-0.9978308720394308,0.001084563980284614,1.0502491790238989e-05
2024-08-12,45,13.45,44.33,35.31,34.65,0.47,26.16,3.0,8.01,2.67,2.67,1.0033333333333334,0.4545033919932098,3.76,1.0,1.2304761904761905,3.0,8.01,0.032086282464908036,248.63939056387525,745.9181716916257,122.07403882209996,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.00968360740459304,166.19826142860353,-0.9711270414521801,0.014436479273909952,0.00046321295178146523
2024-08-13,50,14.49,42.72,41.39,35.34,0.59,31.71,3.0,5.67,1.89,1.89,1.1016666666666668,0.5504991147697867,8.01,3.0,1.0033333333333334,3.0,5.67,0.022788517278283967,247.80951800243517,743.4285540073055,122.16773484498196,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.032086282464908036,166.10456540572153,-0.9707356201940754,0.014632189902962278,0.00033344591242278807
2024-08-14,57,24.66,72.63,43.01,45.61,0.7,32.13,12.0,49.66,4.138333333333333,10.54,0.8458333333333333,0.5934930985032719,5.67,3.0,1.1016666666666668,12.0,49.66,0.1653087839880324,329.69029408429424,646.1404178234072,112.07997072527064,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.022788517278283967,176.19232952543285,-0.9977925869296879,0.0011037065351560682,0.00018245238520629416
2024-08-15,68,15.97,57.11,44.38,35.05,0.62,27.99,3.0,4.21,1.403333333333333,2.61,1.1339130434782607,0.6223543212558025,49.66,12.0,0.8458333333333333,3.0,4.21,0.014530076501151396,265.1868375038586,404.1434476221481,137.9026123713851,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.1653087839880324,150.3696878793184,-0.8692334897144913,0.06538325514275434,0.0009500236991185209
2024-08-16,55,15.37,45.43,44.28,36.21,0.5,27.77,0.0,0.0,0.0,0.0,1.4643478260869565,0.6689939943130114,4.21,3.0,1.1339130434782607,0.0,0.0,0.0,0.0,0.0,0.0,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.014530076501151396,-71.7276997492965,0.31353341780928007,0.6567667089046401,0.0
2024-08-17,58,13.74,59.91,46.1,35.45,0.6,29.61,2.0,4.14,2.07,2.07,1.4785,0.9627224281609992,0.0,0.0,1.4643478260869565,2.0,4.14,0.04710882041748401,86.88163157792583,173.76326315585166,164.57764902246515,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.0,123.69465122823834,-0.5547667590530259,0.22261662047348707,0.010487206395832695
2024-08-18,67,0.05,63.19,44.26,34.67,0.58,26.63,11.0,76.31,6.937272727272728,13.04,1.2105882352941175,0.5149693023403833,4.14,2.0,1.4785,11.0,76.31,0.5205253516192623,215.53064929140567,546.0661339908977,176.17283549785407,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.04710882041748401,112.09946475284943,-0.3762156076545394,0.31189219617273034,0.16234779508011438
2024-08-19,58,0.05,52.55,43.72,35.36,0.56,24.83,0.0,0.0,0.0,0.0,3.3842808656234324,5.226598589918819,76.31,11.0,1.2105882352941175,0.0,0.0,0.0,0.0,0.0,0.0,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.5205253516192623,-71.7276997492965,0.31353341780928007,0.6567667089046401,0.0
2024-08-20,55,20.47,43.14,43.62,36.12,0.55,27.09,23.0,112.53,4.892608695652174,13.36,3.3842808656234324,5.226598589918819,0.0,0.0,3.3842808656234324,23.0,112.53,0.5238109727769014,265.61033568087356,328.6184724820489,113.70270291909941,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.0,174.5695973316041,-0.9955118880674593,0.002244055966270364,0.0011754611386578888
2024-08-21,59,10.62,67.21,43.56,36.0,0.54,29.75,8.0,14.3,1.7875,3.01,1.3125,1.1367021011094625,112.53,23.0,3.3842808656234324,8.0,14.299999999999999,0.35011334504451996,49.364366835589806,35.13627110072742,141.80006563908637,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.5238109727769014,146.47223461161713,-0.833618256911891,0.08319087154405452,0.0291262343134579
2024-08-22,77,22.3,71.42,43.23,36.64,0.52,30.64,9.0,52.5,5.833333333333333,6.98,1.127142857142857,0.6446250294329475,14.3,8.0,1.3125,9.0,52.5,0.17136907223882256,313.9375324657326,791.8596516982939,107.41452801810499,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.35011334504451996,-179.1422277674015,-0.9998879374257403,5.603128712983185e-05,9.602029691786363e-06
2024-08-23,63,13.71,53.82,42.17,35.83,0.55,28.32,5.0,3.18,0.6359999999999999,0.96,0.9705263157894738,0.6139532526921151,52.5,9.0,1.127142857142857,5.0,3.1799999999999997,0.036514363932957726,172.6931201236601,367.8880274247485,58.29759354909123,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.17136907223882256,-130.02529329838774,-0.6431257183850725,0.17843714080746376,0.006515518698600154
2024-08-24,55,22.21,40.0,43.35,35.82,0.64,30.42,8.0,37.88,4.734999999999999,6.81,1.061764705882353,0.6634025483644682,3.18,5.0,0.9705263157894738,8.0,37.879999999999995,0.10109177459315316,372.952498775658,732.6358324346376,122.31453809005922,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.036514363932957726,165.95776216064428,-0.9701171203906851,0.014941439804657453,0.0015104566648295975
2024-08-25,51,15.18,69.35,40.45,36.39,0.53,34.6,22.0,115.84,5.265454545454546,7.51,2.15,5.226598589918819,37.88,8.0,1.061764705882353,22.0,115.84,0.37096659496734363,334.0705045765471,444.18144097647513,120.22347385892817,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.10109177459315316,168.04882639177532,-0.9783244239952703,0.010837788002364845,0.004020457312215216
2024-08-26,65,18.7,65.53,41.97,37.89,0.52,32.8,32.0,112.24,3.5075000000000003,8.03,3.3842808656234324,5.226598589918819,115.84,22.0,2.15,32.0,112.24,0.8496909551556722,274.44669166971414,329.68669779222927,149.9641464656719,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.37096659496734363,138.3081537850316,-0.746732843919258,0.126633578040371,0.1075994058799032
2024-08-27,55,13.17,52.0,41.81,36.99,0.51,31.38,4.0,6.74,1.685,2.23,3.3842808656234324,5.226598589918819,112.24,32.0,3.3842808656234324,4.0,6.74,0.13711619234799216,72.86374682517587,42.92067034988282,180.86115100736615,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.8496909551556722,107.41114924333738,-0.29922647317809153,0.3503867634109542,0.048043698848046816
2024-08-28,54,12.69,49.17,43.07,37.83,0.56,29.94,5.0,19.91,3.982,4.03,1.3985,0.733529858036862,6.74,4.0,3.3842808656234324,5.0,19.91,0.8662072358877396,94.50404625486962,169.80387457207172,160.89959894157732,288.2723002507035,0.07402385914381562,-0.2241909871702654,0.13711619234799216,127.37270130912617,-0.606997270334102,0.196501364832949,0.17021090408011705
