date,AQI,frp_total,c_delhi_peak,c_delhi_integrated,wind_speed,month,season,season_bearing,ang_diff_to_target,wind_toward_delhi
2021-02-01,400,93.11,0.0579644872270926,0.6740514473899779,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-02,408,165.82000000000002,0.0136623448803177,0.1678690139755247,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-03,367,95.5,0.3092779401320714,7.751823214152509,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-04,352,2.51,0.009972773920643,0.1622678593708121,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-05,142,20.89,1.324635057494122e-05,5.477220437760471e-05,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-06,261,92.6,2.1578158775510169e-07,6.954147789672111e-07,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-07,279,240.86,0.215356951527059,3.1715708332537678,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-08,375,137.92,0.0500720352737226,0.554827399364628,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-09,385,173.11,0.09632477424586,2.41129833496394,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-10,359,339.29999999999995,0.3342535578360704,7.874821522727946,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-11,370,74.18,0.1452135859424493,3.175441974098443,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-12,310,60.24000000000001,0.2196175766896211,4.971251143155143,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-13,319,88.79,0.1747387759991,4.085993802735807,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-14,371,164.94,0.1511796350989107,3.2901230047596943,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-15,335,62.11,0.3471040532132138,8.82953303910696,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-16,344,61.25,5.300859281775592e-22,1.5902750382635244e-21,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-17,367,93.24,0.037793123970193,0.9313272184040816,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-18,335,227.0,0.0792632092708436,2.647721453200787,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-19,340,149.06,0.0379643533927459,0.8186301767024917,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-20,293,149.79,0.054251685752217,1.397790420808603,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-21,356,150.49,0.048130486966955,1.0912254732725155,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-22,352,140.39,0.2567848181593743,5.873387507631708,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-23,339,68.03,0.1086549405742617,2.715664308833784,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-24,350,137.58,0.0079840837057942,0.1269157385620151,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-25,337,223.12,0.0497611892872497,1.3568528039806302,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-26,295,271.58,0.1529328236957469,4.505303569513357,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-27,225,397.12,0.0271743877008888,0.3525369814321611,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-02-28,235,409.49000000000007,0.0585921090797982,0.8585962057119347,1.2152083333333332,2,DJF,140.0,0.7170380187416185,False
2021-03-01,187,109.85,0.0052373393080031,0.0850231103631796,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-02,227,207.96,0.0099102317317192,0.153787137908395,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-03,259,143.32,0.0070068848519429,0.059853265816243,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-04,276,194.89,0.0145429134879068,0.2345052823928544,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-05,290,231.66,0.0160840286823311,0.2460008783449936,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-06,257,199.5,0.0007540207655525,0.0045896420254366,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-07,270,9.11,0.0001260390692255,0.0006071800509001,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-08,227,67.4,0.0895072833410682,1.094737079798324,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-09,297,139.92,0.0055819020305774,0.0575807740577237,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-10,205,24.81,2.269050534017046e-22,6.807266486354668e-22,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-11,262,86.50999999999999,0.1577148410264539,2.464337085904906,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-12,203,14.53,0.0002485095461456,0.0010922332851047,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-13,236,39.82,0.1070385784103856,2.9666649268047687,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-14,251,209.3,0.0004184614482239,0.0021235718925442,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-15,219,98.9,1.0129561107024024e-05,4.188462353148446e-05,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-16,277,43.3,5.454389264131298e-06,2.255329003017489e-05,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-17,352,112.16,0.0002450567743279,0.0010735723805601,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-18,313,96.06,3.1136897712111656e-08,1.0102845764110003e-07,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-19,298,245.12,0.0002593157412721,0.0011440291522711,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-20,264,143.26999999999998,0.1129088569168784,3.075744866146328,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-21,316,18.54,0.0124371513844498,0.0817205389292386,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-22,283,3.95,2.2846600486721294e-06,7.96778221548336e-06,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-23,232,6.33,0.0043844030818996,0.0486261775199057,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-24,177,68.58,0.0612617562950257,0.7417585797718771,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-25,194,157.83,4.5934334513087634e-08,1.5247059784090759e-07,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-26,221,216.99,1.3357659290222628e-05,5.523245938651928e-05,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-27,268,89.52000000000001,1.280109015309164e-05,5.2931106911965736e-05,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-28,268,134.86,0.0175694165341948,0.406604573577378,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-29,215,220.99,0.0856687705969603,0.955239983385932,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-30,248,181.2,1.253523287745346e-05,4.550364944204434e-05,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-03-31,152,503.81000000000006,0.2795662226753087,5.896500094013375,1.2152083333333332,3,MAM,130.0,10.717038018741619,False
2021-04-01,231,828.72,0.0009149970473315,0.0094164384270309,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-02,197,1201.51,0.0079828193075714,0.1420354951210296,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-03,159,1680.71,0.0105923578919877,0.1977291090105129,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-04,198,494.57,0.0691801840738791,1.8862511451658024,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-05,188,33.8,2.067208695570233e-11,6.31097627979003e-11,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-06,377,1.64,0.0036044356863729,0.058627379624736,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-07,304,20.74,0.0086539839326384,0.1326343635372984,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-08,152,71.81,0.4752815866399419,11.885991584084625,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-09,157,233.03000000000003,0.0085877361856617,0.0957037084776743,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-10,189,267.36,0.049427531895212,0.5991139450575517,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-11,181,742.65,0.0554135420471694,1.2675091737547544,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-12,226,820.4999999999999,6.869937809358013e-10,4.121962685614808e-09,34.800000000000004,4,MAM,130.0,10.717038018741619,True
2021-04-13,279,486.1,0.1490897006343965,0.4472691019031897,36.06956521739131,4,MAM,130.0,10.717038018741619,True
2021-04-14,214,545.73,0.0,0.0,37.32173913043478,4,MAM,130.0,10.717038018741619,True
2021-04-15,235,145.99,0.0,0.0,35.80869565217392,4,MAM,130.0,10.717038018741619,True
2021-04-16,232,32.43,9.21177634857444e-06,2.763532904572332e-05,27.08,4,MAM,130.0,10.717038018741619,True
2021-04-17,142,39.36,3.3298329129609714e-05,0.0002059776676701,0.0,4,MAM,130.0,10.717038018741619,False
2021-04-18,161,160.43,0.0342436527315853,0.9311565032792284,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-19,212,392.84,0.308696103164678,7.332861767685904,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-20,178,0.0,0.0,0.0,,4,MAM,130.0,10.717038018741619,False
2021-04-21,132,19.64,0.0979681271524191,2.6694489479819303,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-22,152,265.43,0.1934008457467121,3.614174973685714,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-23,112,249.78,0.0020931091024837,0.0106579611558578,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-24,96,834.49,2.137811707437491,44.33851344577559,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-25,217,293.18000000000006,0.001012194649196,0.0066303494481202,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-26,288,3464.8,6.87254424106458,119.54010379244792,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-27,295,4242.25,6.64568777872739,129.57085091054773,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-28,321,6337.77,12.506873706330014,295.63566145316656,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-29,303,7056.399999999999,11.71885987749346,250.28722757068925,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-04-30,346,1580.74,1.7162205456606487,31.25203469283204,1.2152083333333332,4,MAM,130.0,10.717038018741619,False
2021-05-01,214,6731.24,4.320187965242903,71.06454002189014,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-02,193,7412.0,5.964482093175604,182.21610263428096,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-03,258,7116.6,8.753287990648463,257.74043282144714,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-04,163,2496.29,0.1571697340413266,3.5150183693503547,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-05,151,3128.24,4.829137247935239,122.593253069339,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-06,128,1700.9199999999998,0.8031904308905382,14.149339432307215,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-07,110,8070.27,0.0200853912824499,0.1583668826392172,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-08,167,15142.46,1.0401243205962776,29.53790512957415,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-09,195,11169.06,1.2548940476172994,31.762429271064335,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-10,88,5403.76,0.5480126082377101,13.552566978892097,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-11,111,2765.3500000000004,0.0535577606666571,1.0723316482231768,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-12,114,328.40000000000003,0.0012224719943318,0.0087782080803674,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-13,105,34.64,0.0036524955906512,0.0594597749960731,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-14,130,3308.82,0.0931577829414907,0.7927451754238012,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-15,128,7123.35,0.0017404909358422,0.012624238698394,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-16,177,4373.12,0.2007520524855313,5.63712544391352,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-17,203,4177.31,0.015365252107077,0.0913140029197416,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-18,92,413.99,3.4159244853535504e-19,1.0248687859559514e-18,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-19,72,61.03000000000001,4.498783969319679e-16,1.3513919682351701e-15,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-20,48,1087.11,0.0005267346940124,0.0022328452508523,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-21,59,457.97,1.8605387770351258e-12,5.6281175231303535e-12,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-22,70,903.55,3.816183534975963e-05,0.0001430267276985,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-23,297,32.41,1.7077613275146591e-06,5.683274508266483e-06,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-24,134,901.24,0.0289583575677857,0.7349160226484337,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-25,122,956.22,0.0217049681792326,0.2556129928716697,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-26,137,1094.93,0.0506688371412674,1.443137708069706,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-27,140,483.23,5.221248308740654e-13,1.5788873300552638e-12,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-28,95,272.09,0.0099763349092518,0.1034812699072304,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-29,76,113.69,0.0018718995169052,0.0152119746858356,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-30,102,76.61,0.0141720686450395,0.2019405877812485,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-05-31,113,153.7,2.761719685654481e-05,0.0001086938091925,1.2152083333333332,5,MAM,130.0,10.717038018741619,False
2021-06-01,107,1.34,2.1953692212001267e-17,6.59265616779741e-17,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-02,132,102.54,8.571763328136371e-06,3.544266678684552e-05,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-03,118,7.35,9.878076817074589e-18,2.966316940392756e-17,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-04,216,67.33000000000001,1.6850811315924427e-21,5.0552934743938905e-21,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-05,104,163.33999999999995,2.048174424491985e-05,8.468977105906477e-05,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-06,181,140.54999999999998,1.532661638900968e-13,4.61685449905241e-13,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-07,158,89.12,2.3912491588136867e-25,7.1737474764423815e-25,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-08,194,106.59,1.932784756270977e-09,5.985110765581489e-09,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-09,348,113.35,0.0691818631784308,1.383059480050863,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-10,218,54.41,4.672262354784464e-08,1.5046162246216626e-07,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-11,127,82.81,0.000287091650387,0.0013625611074573,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-12,114,3.92,7.208675054686982e-18,2.164752771515567e-17,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-13,97,0.62,1.0157678486149837e-17,3.0503334507719345e-17,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-14,88,4.34,2.033909558449957e-17,6.107726474541332e-17,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-15,97,8.21,4.0479528708171945e-11,1.2315629887734954e-10,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-16,123,24.03,1.760736693579412e-05,7.254183875637835e-05,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-17,85,1.57,1.7476270904622445e-05,7.226246769710599e-05,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-18,70,103.57,6.304462173725203e-16,1.8934306852513374e-15,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-19,63,153.9,0.0001470424876912,0.0007031260915716,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-20,54,626.6399999999999,2.60851225929678e-07,8.885073966753612e-07,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-21,55,229.69,5.09433911060534e-08,1.6181656162595988e-07,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-22,108,177.20000000000002,0.0003839520913214,0.0021731884841698,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-23,236,396.78,1.2232256343103408e-07,3.91157127926962e-07,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-24,129,11.31,1.1749204262927808e-11,3.5586286960847854e-11,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-25,182,40.91,3.2876870474473e-12,9.946982360976182e-12,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-26,138,28.590000000000007,7.276946578875729e-09,2.2941960508372755e-08,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-27,150,178.88,0.0001087683583269,0.000437919340585,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-28,136,66.55,2.0843026124248037e-13,6.276086835342309e-13,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-29,196,258.81,0.000998197702562,0.0052383482982109,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-06-30,215,265.79,5.156059180063904e-10,1.5798536182656292e-09,1.2152083333333332,6,JJA,45.0,95.71703801874162,False
2021-07-01,302,367.62,1.0590150251620416,17.239937104149455,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-02,280,211.11,3.7716505971227856e-15,1.1329335216073944e-14,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-03,140,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-04,126,123.47,1.6686571460574963e-09,5.130946137022381e-09,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-05,151,44.290000000000006,2.4204413303959018e-15,7.276496676281421e-15,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-06,239,86.22,2.7649984767059248e-11,8.41871403577654e-11,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-07,179,256.23,1.0222412742270808e-08,3.316727133966238e-08,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-08,196,200.59,3.1659687763062047e-10,9.72240663356451e-10,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-09,133,169.27,5.3432683359472513e-11,1.6173585221342887e-10,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-10,82,59.06,7.59538615879693e-15,2.2825009107197865e-14,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-11,79,4.13,2.286949818158741e-18,6.862302111529172e-18,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-12,77,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-13,59,3.88,1.959123362557344e-05,8.100760709996879e-05,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-14,75,0.6699999999999999,1.0976846106000633e-17,3.296328083898705e-17,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-15,65,8.469999999999999,2.222641661272076e-16,6.67392030269331e-16,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-16,70,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-17,92,9.06,3.223259620946954e-28,9.669793804655163e-28,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-18,92,5.3100000000000005,6.910206963452085e-20,2.0733463405885293e-19,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-19,41,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-20,77,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-21,65,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-22,58,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-23,75,3.93,0.0032556605745219,0.0527495221606606,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-07-24,94,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-25,213,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-26,130,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-27,90,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-28,34,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-29,49,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-30,53,0.0,0.0,0.0,,7,JJA,45.0,95.71703801874162,False
2021-07-31,55,1.68,2.7524032026986647e-17,8.265419673059436e-17,1.2152083333333332,7,JJA,45.0,95.71703801874162,False
2021-08-01,99,2.25,1.834935468465777e-17,5.5102797820396245e-17,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-02,76,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-03,54,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-04,59,2.06,3.374970593785269e-17,1.0134978884822884e-16,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-05,93,2.34,1.31499239063031e-10,4.0488611129513145e-10,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-06,104,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-07,106,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-08,88,0.74,4.2695600779245966e-14,1.2864185048170165e-13,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-09,97,7.960000000000001,5.205743958004132e-06,1.8568328568060044e-05,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-10,101,6.42,5.937201625500971e-06,2.120230490240886e-05,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-11,146,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-12,151,14.94,0.0,0.0,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-13,139,0.44,4.8537921708025715e-25,1.4561417221067987e-24,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-14,166,2.36,1.5583935838532556e-05,6.443786928409079e-05,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-15,119,9.62,0.0919654448971682,2.2995739280806697,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-16,115,1.33,0.0069397416078677,0.1129735724490514,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-17,144,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-18,146,9.02,6.389413694447729e-05,0.0002641952640842,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-19,163,8.370000000000001,4.335670491973076e-24,1.3007139134090957e-23,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-20,107,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-21,49,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-22,53,3.07,3.7491214695995505e-17,1.125845630853175e-16,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-23,73,1.04,1.7038686492896505e-17,5.116688369036796e-17,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-24,86,1.2,1.3653554702504076e-11,4.157161767136103e-11,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-25,108,2.72,0.0001823136872575,0.0009878058614003,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-26,125,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-27,146,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-28,131,0.0,0.0,0.0,,8,JJA,45.0,95.71703801874162,False
2021-08-29,111,4.359999999999999,0.0130968055907879,0.213205764546706,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-30,67,9.56,1.147510415650136e-12,3.459458570503889e-12,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-08-31,45,1.89,4.535955974000577e-21,1.3608730206764996e-20,1.2152083333333332,8,JJA,45.0,95.71703801874162,False
2021-09-01,53,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-02,37,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-03,53,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-04,46,12.8,1.6363132630459542e-05,6.76597627482964e-05,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-05,86,3.57,1.83667815308954e-05,7.594463167702795e-05,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-06,126,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-07,94,9.28,0.0300926944271014,0.6966293914138518,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-08,61,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-09,84,2.67,2.972079192059995e-05,0.0001228922221345,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-10,77,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-11,49,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-12,37,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-13,67,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-14,44,4.4,8.344578224750598e-10,2.5778831315021764e-09,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-15,71,10.510000000000002,4.403975097594485e-20,1.3213721968467596e-19,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-16,95,4.74,1.4349878630450053e-05,5.79722170360348e-05,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-17,37,0.77,1.2615181345702216e-17,3.788317350152242e-17,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-18,60,17.259999999999998,1.1140679629972165e-17,3.34552701052447e-17,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-19,89,75.6,0.0006478182118763,0.003604308139844,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-20,91,143.09,0.0009148274434714,0.0045055575299328,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-21,89,2.77,4.635753548909163e-07,1.57192723879681e-06,1.2152083333333332,9,SON,140.0,0.7170380187416185,False
2021-09-22,54,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
2021-09-23,61,0.0,0.0,0.0,,9,SON,140.0,0.7170380187416185,False
