date,avg_aqi,mean_temp,humidity,mean_wind_kmh,std_wind_kmh,fire_count,total_frp
2023-10-17,65.0,,,0.9563380281690139,3.738515075510452,610.0,1741.66
2023-10-18,106.0,,,2.007042253521127,6.255701946308364,875.0,2903.89
2023-10-19,99.0,,,2.3142857142857145,6.747243897106383,879.0,3034.56
2023-10-20,159.0,,,2.363380281690141,6.694117661619463,838.0,2793.54
2023-10-21,159.0,,,2.9577464788732395,7.473355757467055,801.0,2887.59
2023-10-22,219.0,,,1.7563380281690142,5.741894470701815,735.0,2774.77
2023-10-23,193.0,,,2.329577464788732,6.689958239592001,1422.0,5715.62
2023-10-24,157.0,,,3.2070422535211267,7.836222193737089,1606.0,6387.41
2023-10-25,171.0,,,3.0507042253521126,7.463183411912041,1254.0,5217.77
2023-10-26,193.0,,,1.86056338028169,5.7215002746092845,1328.0,6370.84
2023-10-27,165.0,,,2.6338028169014085,7.107499935419763,1453.0,7391.12
2023-10-28,217.0,,,2.3718309859154925,6.67762111402367,1860.0,8988.27
2023-10-29,330.0,,,2.5112676056338024,6.787605285598043,2978.0,14794.7
2023-10-30,355.0,,,2.3549295774647887,6.69508964481527,1781.0,7892.6
2023-10-31,356.0,,,2.247887323943662,6.357422189960993,1792.0,8609.65
2023-11-01,376.0,,,2.304225352112676,6.706743655663055,2299.0,12751.5
2023-11-02,372.0,,,2.0056338028169014,6.259709882002603,3095.0,19210.95
2023-11-03,459.0,,,1.4422535211267604,5.175509967193874,3650.0,17492.85
2023-11-04,383.0,,,1.6788732394366195,5.753381999012349,2597.0,14320.33
2023-11-05,426.0,,,2.057746478873239,6.236360247356533,3223.0,19746.45
2023-11-06,399.0,,,2.625352112676056,7.110409236963974,2311.0,12249.63
2023-11-07,403.0,,,1.704225352112676,5.745543282025975,3316.0,19733.33
2023-11-08,421.0,,,0.8828571428571428,3.747113727076334,3924.0,21940.79
2023-11-09,424.0,,,0.9084507042253521,3.7294100061489326,2641.0,12652.7
2023-11-10,270.0,,,0.828169014084507,2.8351962944686946,1165.0,4122.23
2023-11-11,120.0,,,0.6591549295774648,2.710855292801713,891.0,3481.59
2023-11-12,133.0,,,0.8577464788732394,2.766723796004994,2297.0,13359.18
2023-11-13,300.0,,,0.22676056338028172,0.5151858878055221,3042.0,17005.43
2023-11-14,308.0,,,0.18169014084507043,0.3844513192868616,3030.0,15522.45
2023-11-15,347.0,,,0.2661971830985915,0.49336849803072613,2591.0,12760.28
2023-11-16,403.0,,,1.0943661971830987,4.51815029548103,1924.0,10827.14
2023-11-17,383.0,,,0.9171428571428571,3.7537989039345367,1750.0,10540.57
2023-11-18,255.0,,,0.8676056338028169,3.7246198136909534,2245.0,12699.35
2023-11-19,241.0,,,0.7591549295774648,3.7245738956591197,2664.0,12635.54
2023-11-20,284.0,,,0.4464788732394366,2.656465481258642,1832.0,7569.52
2023-11-21,346.0,,,0.8957746478873239,3.7195789554240952,1776.0,8188.78
2023-11-22,358.0,,,0.5492957746478874,2.659423849495903,1389.0,6464.51
2023-11-23,378.0,,,0.2563380281690141,0.46159115935028705,474.0,938.02
2023-11-24,414.0,,,0.15633802816901407,0.3371021016869676,1709.0,7503.44
2023-11-25,324.0,,,0.14647887323943662,0.32550224309760045,1677.0,5784.52
2023-11-26,300.0,,,0.19577464788732396,0.37623572387469684,1066.0,3115.29
2023-11-27,402.0,,,0.247887323943662,0.41571252255428953,425.0,1091.33
2023-11-28,241.0,,,0.27605633802816903,0.430768346340879,599.0,1702.33
2023-11-29,197.0,,,0.2056338028169014,0.6487102201277463,830.0,2636.33
2023-11-30,372.0,,,0.3915492957746479,0.7637775440669393,704.0,1936.8
2023-12-01,271.0,,,0.33380281690140845,0.6387361766962344,812.0,2760.79
2023-12-02,273.0,,,0.21971830985915491,0.4374013254633582,745.0,2162.05
2023-12-03,257.0,,,0.2056338028169014,0.4355250768386729,421.0,1549.36
2023-12-04,284.0,,,0.22676056338028167,0.4472000979040506,320.0,1185.89
2023-12-05,235.0,,,0.1788732394366197,0.3484313799865852,280.0,849.32
2023-12-06,239.0,,,0.2507042253521127,0.4423551383339666,266.0,796.34
2023-12-07,302.0,,,0.1647887323943662,0.3347060934821541,234.0,780.42
2023-12-08,308.0,,,0.49154929577464784,2.666391166184481,537.0,1651.46
2023-12-09,275.0,,,0.26197183098591553,0.4237135815561863,822.0,2618.19
2023-12-10,210.0,,,0.23714285714285716,0.44920910484514504,1442.0,4417.27
2023-12-11,280.0,,,0.21830985915492956,0.4213277852405347,1504.0,4762.62
2023-12-12,323.0,,,0.2507042253521127,0.44972157718069455,1399.0,4163.61
2023-12-13,369.0,,,0.26521739130434785,0.5425116040968248,1253.0,3908.85
2023-12-14,290.0,,,,,1049.0,3405.31
2023-12-15,289.0,,,,,1452.0,4912.2
2023-12-16,247.0,,,,,1944.0,7123.4
2023-12-17,179.0,,,,,2275.0,7803.88
2023-12-18,268.0,,,,,1562.0,5436.06
2023-12-19,229.0,,,,,1299.0,5750.67
2023-12-20,238.0,,,,,1316.0,4595.91
2023-12-21,327.0,,,,,1983.0,7508.09
2023-12-22,359.0,,,,,1572.0,5597.99
2023-12-23,363.0,,,,,1396.0,4388.07
2023-12-24,363.0,,,,,1096.0,3493.43
2023-12-25,363.0,,,,,1264.0,4513.48
2023-12-26,356.0,,,,,1455.0,5600.38
2023-12-27,296.0,,,,,1664.0,5705.65
2023-12-28,261.0,,,,,1379.0,4387.7
2023-12-29,299.0,,,,,926.0,3439.36
2023-12-30,390.0,,,,,956.0,4037.92
2023-12-31,301.0,,,,,1189.0,4070.66
2024-01-01,244.0,,,,,1354.0,4537.44
2024-01-01,244.0,,,,,1354.0,4537.44
2024-01-02,259.0,,,,,1591.0,5478.58
2024-01-02,259.0,,,,,1591.0,5478.58
2024-01-03,246.0,,,,,1232.0,4654.09
2024-01-03,246.0,,,,,1232.0,4654.09
2024-01-04,324.0,,,,,966.0,3750.84
2024-01-04,324.0,,,,,966.0,3750.84
2024-01-05,246.0,,,0.0,0.0,1097.0,4255.99
2024-01-05,246.0,,,0.0,0.0,1097.0,4255.99
2024-01-06,220.0,,,0.0,0.0,1046.0,4719.46
2024-01-06,220.0,,,0.0,0.0,1046.0,4719.46
2024-01-07,308.0,,,0.0,0.0,1482.0,5359.28
2024-01-07,308.0,,,0.0,0.0,1482.0,5359.28
2024-01-08,314.0,,,0.0,0.0,1054.0,3949.73
2024-01-08,314.0,,,0.0,0.0,1054.0,3949.73
2024-01-09,254.0,,,0.0,0.0,738.0,3919.54
2024-01-09,254.0,,,0.0,0.0,738.0,3919.54
2024-01-10,168.0,,,0.0,0.0,859.0,2809.88
2024-01-10,168.0,,,0.0,0.0,859.0,2809.88
2024-01-11,314.0,,,0.0,0.0,1495.0,4914.88
2024-01-11,314.0,,,0.0,0.0,1495.0,4914.88
2024-01-12,264.0,,,0.0,0.0,1762.0,6588.05
2024-01-12,264.0,,,0.0,0.0,1762.0,6588.05
2024-01-13,348.0,,,0.0,0.0,1764.0,6501.98
2024-01-13,348.0,,,0.0,0.0,1764.0,6501.98
2024-01-14,345.0,,,0.0,0.0,1369.0,5825.07
2024-01-14,345.0,,,0.0,0.0,1369.0,5825.07
2024-01-15,222.0,,,0.0,0.0,1201.0,5245.76
2024-01-15,222.0,,,0.0,0.0,1201.0,5245.76
2024-01-16,331.0,,,0.0,0.0,1068.0,4583.78
2024-01-16,331.0,,,0.0,0.0,1068.0,4583.78
2024-01-17,360.0,,,0.0,0.0,754.0,2710.8
2024-01-17,360.0,,,0.0,0.0,754.0,2710.8
2024-01-18,313.0,,,0.0,0.0,558.0,1981.54
2024-01-18,313.0,,,0.0,0.0,558.0,1981.54
2024-01-19,295.0,,,0.0,0.0,662.0,2192.58
2024-01-19,295.0,,,0.0,0.0,662.0,2192.58
2024-01-20,276.0,,,0.0,0.0,625.0,2538.91
2024-01-20,276.0,,,0.0,0.0,625.0,2538.91
2024-01-21,271.0,,,0.0,0.0,984.0,3249.38
2024-01-21,271.0,,,0.0,0.0,984.0,3249.38
2024-01-22,240.0,,,0.0,0.0,1008.0,3486.34
2024-01-22,240.0,,,0.0,0.0,1008.0,3486.34
2024-01-23,378.0,,,0.0,0.0,879.0,3081.06
2024-01-23,378.0,,,0.0,0.0,879.0,3081.06
2024-01-24,383.0,,,0.0,0.0,793.0,2862.0
2024-01-24,383.0,,,0.0,0.0,793.0,2862.0
2024-01-25,242.0,,,0.0,0.0,876.0,3154.32
2024-01-25,242.0,,,0.0,0.0,876.0,3154.32
2024-01-26,352.0,,,0.0,0.0,1090.0,4720.7
2024-01-26,352.0,,,0.0,0.0,1090.0,4720.7
2024-01-27,267.0,,,0.0,0.0,1320.0,4763.38
2024-01-27,267.0,,,0.0,0.0,1320.0,4763.38
2024-01-28,343.0,,,0.0,0.0,1041.0,3359.96
2024-01-28,343.0,,,0.0,0.0,1041.0,3359.96
2024-01-29,383.0,,,0.0,0.0,1210.0,3898.22
2024-01-29,383.0,,,0.0,0.0,1210.0,3898.22
2024-01-30,295.0,,,,,750.0,3269.52
2024-01-30,295.0,,,,,750.0,3269.52
2024-01-31,277.0,,,,,796.0,3183.42
2024-01-31,277.0,,,,,796.0,3183.42
2024-02-01,145.0,,,0.0,0.0,1053.0,3931.1
2024-02-01,145.0,,,0.0,0.0,1053.0,3931.1
2024-02-02,131.0,,,0.0,0.0,1195.0,4334.35
2024-02-02,131.0,,,0.0,0.0,1195.0,4334.35
2024-02-03,152.0,,,0.0,0.0,926.0,5237.53
2024-02-03,152.0,,,0.0,0.0,926.0,5237.53
2024-02-04,209.0,,,0.0,0.0,,
2024-02-04,209.0,,,0.0,0.0,,
2024-02-05,136.0,,,0.0,0.0,317.0,519.36
2024-02-05,136.0,,,0.0,0.0,317.0,519.36
2024-02-06,112.0,,,0.0,0.0,1063.0,3946.92
2024-02-06,112.0,,,0.0,0.0,1063.0,3946.92
2024-02-07,166.0,,,0.0,0.0,1462.0,5799.7699999999995
2024-02-07,166.0,,,0.0,0.0,1462.0,5799.7699999999995
2024-02-08,172.0,,,0.0,0.0,1873.0,7037.41
2024-02-08,172.0,,,0.0,0.0,1873.0,7037.41
2024-02-09,155.0,,,0.0,0.0,1795.0,7732.76
2024-02-09,155.0,,,0.0,0.0,1795.0,7732.76
2024-02-10,253.0,,,0.0,0.0,1559.0,6415.44
2024-02-10,253.0,,,0.0,0.0,1559.0,6415.44
2024-02-11,247.0,,,0.0,0.0,1292.0,6510.05
2024-02-11,247.0,,,0.0,0.0,1292.0,6510.05
2024-02-12,228.0,,,0.0,0.0,1645.0,8206.22
2024-02-12,228.0,,,0.0,0.0,1645.0,8206.22
2024-02-13,336.0,,,0.0,0.0,1029.0,7789.88
2024-02-13,336.0,,,0.0,0.0,1029.0,7789.88
2024-02-14,324.0,,,0.0,0.0,1123.0,5160.62
2024-02-14,324.0,,,0.0,0.0,1123.0,5160.62
2024-02-15,234.0,,,0.0,0.0,1159.0,4935.98
2024-02-15,234.0,,,0.0,0.0,1159.0,4935.98
2024-02-16,245.0,,,0.0,0.0,1636.0,7654.12
2024-02-16,245.0,,,0.0,0.0,1636.0,7654.12
2024-02-17,220.0,,,0.0,0.0,2288.0,10556.87
2024-02-17,220.0,,,0.0,0.0,2288.0,10556.87
2024-02-18,287.0,,,0.0,0.0,2334.0,11285.43
2024-02-18,287.0,,,0.0,0.0,2334.0,11285.43
2024-02-19,241.0,,,0.0,0.0,1984.0,11596.95
2024-02-19,241.0,,,0.0,0.0,1984.0,11596.95
2024-02-20,219.0,,,0.0,0.0,1074.0,5774.02
2024-02-20,219.0,,,0.0,0.0,1074.0,5774.02
2024-02-21,200.0,,,0.0,0.0,1368.0,7219.42
2024-02-21,200.0,,,0.0,0.0,1368.0,7219.42
2024-02-22,146.0,,,0.0,0.0,1784.0,10015.08
2024-02-22,146.0,,,0.0,0.0,1784.0,10015.08
2024-02-23,137.0,,,0.0,0.0,1828.0,7589.59
2024-02-23,137.0,,,0.0,0.0,1828.0,7589.59
2024-02-24,175.0,,,0.0,0.0,1478.0,5590.95
2024-02-24,175.0,,,0.0,0.0,1478.0,5590.95
2024-02-25,178.0,,,0.0,0.0,1121.0,4279.08
2024-02-25,178.0,,,0.0,0.0,1121.0,4279.08
2024-02-26,161.0,,,0.0,0.0,801.0,3607.96
2024-02-26,161.0,,,0.0,0.0,801.0,3607.96
2024-02-27,150.0,,,0.0,0.0,1263.0,5623.37
2024-02-27,150.0,,,0.0,0.0,1263.0,5623.37
2024-02-28,144.0,,,0.0,0.0,2177.0,10310.13
2024-02-28,144.0,,,0.0,0.0,2177.0,10310.13
2024-02-29,138.0,,,0.0,0.0,2425.0,12468.6
2024-02-29,138.0,,,0.0,0.0,2425.0,12468.6
2024-03-01,192.0,,,0.0,0.0,2012.0,10240.97
2024-03-01,192.0,,,0.0,0.0,2012.0,10240.97
2024-03-02,111.0,,,0.0,0.0,1698.0,12019.01
2024-03-02,111.0,,,0.0,0.0,1698.0,12019.01
2024-03-03,126.0,,,0.0,0.0,1407.0,6796.04
2024-03-03,126.0,,,0.0,0.0,1407.0,6796.04
2024-03-04,140.0,,,0.0,0.0,2149.0,9793.02
2024-03-04,140.0,,,0.0,0.0,2149.0,9793.02
2024-03-05,119.0,,,0.0,0.0,2741.0,24714.26
2024-03-05,119.0,,,0.0,0.0,2741.0,24714.26
2024-03-06,121.0,,,0.0,0.0,2728.0,25198.19
2024-03-06,121.0,,,0.0,0.0,2728.0,25198.19
2024-03-07,143.0,,,0.0,0.0,2605.0,20306.23
2024-03-07,143.0,,,0.0,0.0,2605.0,20306.23
2024-03-08,149.0,,,0.0,0.0,3234.0,28774.91
2024-03-08,149.0,,,0.0,0.0,3234.0,28774.91
2024-03-09,124.0,,,0.0,0.0,3439.0,34736.02
2024-03-09,124.0,,,0.0,0.0,3439.0,34736.02
2024-03-10,143.0,,,0.0,0.0,2818.0,13442.14
2024-03-10,143.0,,,0.0,0.0,2818.0,13442.14
2024-03-11,175.0,,,0.0,0.0,4473.0,86824.44
2024-03-11,175.0,,,0.0,0.0,4473.0,86824.44
2024-03-12,170.0,,,0.0,0.0,4433.0,89835.39
2024-03-12,170.0,,,0.0,0.0,4433.0,89835.39
2024-03-13,173.0,,,0.0,0.0,3917.0,74249.61
2024-03-13,173.0,,,0.0,0.0,3917.0,74249.61
2024-03-14,170.0,,,,,4471.0,85387.39
2024-03-14,170.0,,,,,4471.0,85387.39
2024-03-15,133.0,,,1.7899999999999998,0.9692952766486244,4639.0,59657.08
2024-03-15,133.0,,,1.7899999999999998,0.9692952766486244,4639.0,59657.08
2024-03-16,158.0,,,1.7933333333333332,0.912396112807736,3842.0,59413.77
2024-03-16,158.0,,,1.7933333333333332,0.912396112807736,3842.0,59413.77
2024-03-17,179.0,,,1.7125000000000001,1.0374267915501734,2829.0,17164.18
2024-03-17,179.0,,,1.7125000000000001,1.0374267915501734,2829.0,17164.18
2024-03-18,217.0,,,1.925,1.1851985707778732,2630.0,27967.67
2024-03-18,217.0,,,1.925,1.1851985707778732,2630.0,27967.67
2024-03-19,264.0,,,2.22375,1.0504442641920195,1968.0,13344.36
2024-03-19,264.0,,,2.22375,1.0504442641920195,1968.0,13344.36
2024-03-20,242.0,,,1.6652173913043478,0.8132810627061973,2445.0,20921.8
2024-03-20,242.0,,,1.6652173913043478,0.8132810627061973,2445.0,20921.8
2024-03-21,170.0,,,1.5591666666666668,0.9340231663948806,2083.0,8950.52
2024-03-21,170.0,,,1.5591666666666668,0.9340231663948806,2083.0,8950.52
2024-03-22,147.0,,,1.6333333333333335,0.7872498452464629,2384.0,9845.1
2024-03-22,147.0,,,1.6333333333333335,0.7872498452464629,2384.0,9845.1
2024-03-23,233.0,,,1.8656521739130434,1.1540120768509257,2300.0,15381.39
2024-03-23,233.0,,,1.8656521739130434,1.1540120768509257,2300.0,15381.39
2024-03-24,207.0,,,1.4529166666666666,1.0262912510023936,2690.0,14681.97
2024-03-24,207.0,,,1.4529166666666666,1.0262912510023936,2690.0,14681.97
2024-03-25,193.0,,,1.6683333333333332,0.6701178784471375,4353.0,23687.06
2024-03-25,193.0,,,1.6683333333333332,0.6701178784471375,4353.0,23687.06
2024-03-26,108.0,,,1.87375,1.1107451963903998,6850.0,30433.96
2024-03-26,108.0,,,1.87375,1.1107451963903998,6850.0,30433.96
2024-03-27,175.0,,,1.5714285714285714,1.0118370845715654,5030.0,24935.73
2024-03-27,175.0,,,1.5714285714285714,1.0118370845715654,5030.0,24935.73
2024-03-28,138.0,,,,,2986.0,14109.789999999999
2024-03-28,138.0,,,,,2986.0,14109.789999999999
2024-03-29,189.0,,,,,2828.0,15744.54
2024-03-29,189.0,,,,,2828.0,15744.54
2024-03-30,176.0,,,,,5381.0,28649.27
2024-03-30,176.0,,,,,5381.0,28649.27
2024-03-31,222.0,,,,,5682.0,25072.42
2024-03-31,222.0,,,,,5682.0,25072.42
2024-04-01,120.0,,,,,6746.0,29454.82
2024-04-01,120.0,,,,,6746.0,29454.82
2024-04-02,145.0,,,1.49,0.8100370361903213,5077.0,32964.06
2024-04-02,145.0,,,1.49,0.8100370361903213,5077.0,32964.06
2024-04-03,146.0,,,1.8963636363636363,0.7918486234276363,5007.0,35956.85
2024-04-03,146.0,,,1.8963636363636363,0.7918486234276363,5007.0,35956.85
2024-04-04,159.0,,,2.455416666666667,1.5110807510625908,6453.0,39516.35
2024-04-04,159.0,,,2.455416666666667,1.5110807510625908,6453.0,39516.35
2024-04-05,161.0,,,1.7391666666666667,1.204812511723628,12023.0,65749.52
2024-04-05,161.0,,,1.7391666666666667,1.204812511723628,12023.0,65749.52
2024-04-06,167.0,,,1.9166666666666667,0.9595047031475764,9378.0,60672.42
2024-04-06,167.0,,,1.9166666666666667,0.9595047031475764,9378.0,60672.42
2024-04-07,229.0,,,1.8278260869565217,1.1380723595853535,5399.0,31760.0
2024-04-07,229.0,,,1.8278260869565217,1.1380723595853535,5399.0,31760.0
2024-04-08,212.0,,,2.3066666666666666,1.666453319678252,3251.0,24259.34
2024-04-08,212.0,,,2.3066666666666666,1.666453319678252,3251.0,24259.34
2024-04-09,203.0,,,1.7229166666666667,0.9578984205321411,3583.0,25431.53
2024-04-09,203.0,,,1.7229166666666667,0.9578984205321411,3583.0,25431.53
2024-04-10,242.0,,,2.5,1.1172287142747455,5496.0,25594.71
2024-04-10,242.0,,,2.5,1.1172287142747455,5496.0,25594.71
2024-04-11,269.0,,,,,2462.0,25093.19
2024-04-11,269.0,,,,,2462.0,25093.19
2024-04-12,230.0,,,,,2618.0,20946.83
2024-04-12,230.0,,,,,2618.0,20946.83
2024-04-13,195.0,,,2.375384615384615,1.1047218004593993,3491.0,35205.55
2024-04-13,195.0,,,2.375384615384615,1.1047218004593993,3491.0,35205.55
2024-04-14,130.0,,,2.2221739130434783,1.1838418065454948,3262.0,19185.94
2024-04-14,130.0,,,2.2221739130434783,1.1838418065454948,3262.0,19185.94
2024-04-15,240.0,,,1.627727272727273,0.765984780516352,4811.0,37045.07
2024-04-15,240.0,,,1.627727272727273,0.765984780516352,4811.0,37045.07
2024-04-16,268.0,,,2.3108695652173914,1.3349801259789953,7311.0,45507.02
2024-04-16,268.0,,,2.3108695652173914,1.3349801259789953,7311.0,45507.02
2024-04-17,367.0,,,1.4582608695652173,0.7910617271278407,5956.0,28558.74
2024-04-17,367.0,,,1.4582608695652173,0.7910617271278407,5956.0,28558.74
2024-04-18,178.0,,,2.0729166666666665,1.2610157367796002,5906.0,37604.8
2024-04-18,178.0,,,2.0729166666666665,1.2610157367796002,5906.0,37604.8
2024-04-19,177.0,,,2.5079166666666666,1.3850505536737219,5106.0,34025.0
2024-04-19,177.0,,,2.5079166666666666,1.3850505536737219,5106.0,34025.0
2024-04-20,194.0,,,2.2517391304347827,1.2423352357333601,5189.0,30271.07
2024-04-20,194.0,,,2.2517391304347827,1.2423352357333601,5189.0,30271.07
2024-04-21,131.0,,,2.294782608695652,1.2833757671406278,4858.0,24761.32
2024-04-21,131.0,,,2.294782608695652,1.2833757671406278,4858.0,24761.32
2024-04-22,106.0,,,2.315,1.3632601589093571,3353.0,15446.94
2024-04-22,106.0,,,2.315,1.3632601589093571,3353.0,15446.94
2024-04-23,233.0,,,2.1644444444444444,1.4433466919637201,4285.0,22744.35
2024-04-23,233.0,,,2.1644444444444444,1.4433466919637201,4285.0,22744.35
2024-04-24,214.0,,,1.8977777777777776,0.9451293268354569,5460.0,32904.25
2024-04-24,214.0,,,1.8977777777777776,0.9451293268354569,5460.0,32904.25
2024-04-25,204.0,,,1.52375,1.078927859537864,6672.0,47626.79
2024-04-25,204.0,,,1.52375,1.078927859537864,6672.0,47626.79
2024-04-26,223.0,,,1.9156521739130437,1.303609764834681,4687.0,32030.77
2024-04-26,223.0,,,1.9156521739130437,1.303609764834681,4687.0,32030.77
2024-04-27,173.0,,,2.464166666666667,1.283551176692385,5077.0,24574.31
2024-04-27,173.0,,,2.464166666666667,1.283551176692385,5077.0,24574.31
2024-04-28,222.0,,,2.303478260869565,1.1521663733066752,4847.0,26354.85
2024-04-28,222.0,,,2.303478260869565,1.1521663733066752,4847.0,26354.85
2024-04-29,218.0,,,2.0195833333333333,1.156879157067829,4419.0,25402.01
2024-04-29,218.0,,,2.0195833333333333,1.156879157067829,4419.0,25402.01
2024-04-30,178.0,,,1.9483333333333333,1.038768780677464,6259.0,41043.3
2024-04-30,178.0,,,1.9483333333333333,1.038768780677464,6259.0,41043.3
2024-05-01,191.0,,,1.366086956521739,0.7061273329058151,7280.0,43364.51
2024-05-01,191.0,,,1.366086956521739,0.7061273329058151,7280.0,43364.51
2024-05-02,191.0,,,1.5191304347826087,1.214854697796775,7201.0,36210.32
2024-05-02,191.0,,,1.5191304347826087,1.214854697796775,7201.0,36210.32
2024-05-03,301.0,,,1.1283333333333334,0.7557010374288328,5018.0,31203.54
2024-05-03,301.0,,,1.1283333333333334,0.7557010374288328,5018.0,31203.54
2024-05-04,281.0,,,2.2220833333333334,1.302682780855045,6057.0,36768.82
2024-05-04,281.0,,,2.2220833333333334,1.302682780855045,6057.0,36768.82
2024-05-05,294.0,,,2.164090909090909,1.0499689750106187,5667.0,38568.9
2024-05-05,294.0,,,2.164090909090909,1.0499689750106187,5667.0,38568.9
2024-05-06,248.0,,,1.6808333333333332,0.7203436176827221,4375.0,33695.37
2024-05-06,248.0,,,1.6808333333333332,0.7203436176827221,4375.0,33695.37
2024-05-07,310.0,,,1.672608695652174,1.0195552390015432,1970.0,14035.15
2024-05-07,310.0,,,1.672608695652174,1.0195552390015432,1970.0,14035.15
2024-05-08,248.0,,,1.50125,1.2836778428982196,2796.0,17510.86
2024-05-08,248.0,,,1.50125,1.2836778428982196,2796.0,17510.86
2024-05-09,180.0,,,1.2825,0.687410073170049,3063.0,17449.1
2024-05-09,180.0,,,1.2825,0.687410073170049,3063.0,17449.1
2024-05-10,210.0,,,1.8408333333333333,0.8444855221384495,2262.0,12987.91
2024-05-10,210.0,,,1.8408333333333333,0.8444855221384495,2262.0,12987.91
2024-05-11,300.0,,,1.677391304347826,1.0523532823296746,2263.0,15348.59
2024-05-11,300.0,,,1.677391304347826,1.0523532823296746,2263.0,15348.59
2024-05-12,174.0,,,2.165833333333333,1.0908987784975916,1411.0,8575.81
2024-05-12,174.0,,,2.165833333333333,1.0908987784975916,1411.0,8575.81
2024-05-13,254.0,,,2.0620833333333333,1.1384542501612196,3054.0,22326.95
2024-05-13,254.0,,,2.0620833333333333,1.1384542501612196,3054.0,22326.95
2024-05-14,258.0,,,1.8004166666666668,0.7434553825194229,5753.0,38869.94
2024-05-14,258.0,,,1.8004166666666668,0.7434553825194229,5753.0,38869.94
2024-05-15,298.0,,,1.5420833333333333,0.7870858699447391,4689.0,31691.55
2024-05-15,298.0,,,1.5420833333333333,0.7870858699447391,4689.0,31691.55
2024-05-16,259.0,,,1.9520833333333334,1.1141265994985243,3151.0,25680.83
2024-05-16,259.0,,,1.9520833333333334,1.1141265994985243,3151.0,25680.83
2024-05-17,249.0,,,1.8378260869565215,0.7497087708615384,2164.0,15411.93
2024-05-17,249.0,,,1.8378260869565215,0.7497087708615384,2164.0,15411.93
2024-05-18,291.0,,,2.859583333333333,1.667545655894541,2437.0,18131.15
2024-05-18,291.0,,,2.859583333333333,1.667545655894541,2437.0,18131.15
2024-05-19,244.0,,,1.5770833333333334,0.7764606385312818,868.0,4350.39
2024-05-19,244.0,,,1.5770833333333334,0.7764606385312818,868.0,4350.39
2024-05-20,279.0,,,2.77875,1.5686918185989023,1925.0,12114.82
2024-05-20,279.0,,,2.77875,1.5686918185989023,1925.0,12114.82
2024-05-21,275.0,,,1.8530434782608693,1.1887251948759252,1657.0,11128.52
2024-05-21,275.0,,,1.8530434782608693,1.1887251948759252,1657.0,11128.52
2024-05-22,227.0,,,1.4124999999999999,0.7064624055353425,1818.0,10844.16
2024-05-22,227.0,,,1.4124999999999999,0.7064624055353425,1818.0,10844.16
2024-05-23,158.0,,,1.2562499999999999,0.8398023188718929,1317.0,7577.6
2024-05-23,158.0,,,1.2562499999999999,0.8398023188718929,1317.0,7577.6
2024-05-24,138.0,,,1.6216666666666668,0.7959309395959305,1352.0,7100.36
2024-05-24,138.0,,,1.6216666666666668,0.7959309395959305,1352.0,7100.36
2024-05-25,197.0,,,2.111111111111111,1.2828916989017862,1377.0,7543.13
2024-05-25,197.0,,,2.111111111111111,1.2828916989017862,1377.0,7543.13
2024-05-26,184.0,,,1.563529411764706,0.8440374782590419,1017.0,7736.98
2024-05-26,184.0,,,1.563529411764706,0.8440374782590419,1017.0,7736.98
2024-05-27,251.0,,,1.8941176470588237,0.7832628775156638,1047.0,6400.96
2024-05-27,251.0,,,1.8941176470588237,0.7832628775156638,1047.0,6400.96
2024-05-28,265.0,,,2.1708695652173913,0.9473019727985283,1950.0,12597.34
2024-05-28,265.0,,,2.1708695652173913,0.9473019727985283,1950.0,12597.34
2024-05-29,229.0,,,1.7874999999999999,0.9025097855666043,1620.0,10649.02
2024-05-29,229.0,,,1.7874999999999999,0.9025097855666043,1620.0,10649.02
2024-05-30,150.0,,,2.4791304347826086,1.7107917174206968,2297.0,14241.84
2024-05-30,150.0,,,2.4791304347826086,1.7107917174206968,2297.0,14241.84
2024-05-31,256.0,,,2.0508333333333333,1.1065650599418266,2545.0,15543.07
2024-05-31,256.0,,,2.0508333333333333,1.1065650599418266,2545.0,15543.07
2024-06-01,273.0,,,1.9937500000000001,1.1822337461072507,1538.0,8915.6
2024-06-01,273.0,,,1.9937500000000001,1.1822337461072507,1538.0,8915.6
2024-06-02,180.0,,,1.4854166666666666,0.9124595484383031,1405.0,7006.96
2024-06-02,180.0,,,1.4854166666666666,0.9124595484383031,1405.0,7006.96
2024-06-03,162.0,,,1.9654166666666668,0.8550361251797018,839.0,4487.95
2024-06-03,162.0,,,1.9654166666666668,0.8550361251797018,839.0,4487.95
2024-06-04,214.0,,,1.8030434782608695,1.0798713508503461,948.0,5002.59
2024-06-04,214.0,,,1.8030434782608695,1.0798713508503461,948.0,5002.59
2024-06-05,287.0,,,2.0075,1.2487115098302768,476.0,2632.5
2024-06-05,287.0,,,2.0075,1.2487115098302768,476.0,2632.5
2024-06-06,210.0,,,2.022727272727273,1.1751157260869964,524.0,2238.83
2024-06-06,210.0,,,2.022727272727273,1.1751157260869964,524.0,2238.83
2024-06-07,214.0,,,2.2604347826086957,1.8028197062603442,747.0,3886.2
2024-06-07,214.0,,,2.2604347826086957,1.8028197062603442,747.0,3886.2
2024-06-08,232.0,,,1.4441666666666666,0.9725578854647724,641.0,2659.04
2024-06-08,232.0,,,1.4441666666666666,0.9725578854647724,641.0,2659.04
2024-06-09,146.0,,,1.59875,0.848155607646739,1013.0,4564.1
