date,AQI,fire_count,frp_sum,frp_max,AQI_7d,fire_7d,wind_mean_kmh,wind_median_kmh,lag_days_est,fire_count_transport_shifted
2022-01-22,365,0,0.0,0.0,330.14285714285717,0.42857142857142855,27.413333333333334,0.0,0,0
2022-01-23,220,0,0.0,0.0,323.7142857142857,1.1428571428571428,53.714285714285715,0.0,0,0
2022-01-24,283,0,0.0,0.0,297.14285714285717,1.5714285714285714,29.384615384615383,0.0,0,0
2022-01-25,207,0,0.0,0.0,267.14285714285717,1.2857142857142858,42.285714285714285,0.0,0,0
2022-01-26,292,5,4.32,1.11,250.28571428571428,3.0,23.928571428571427,0.0,0,5
2022-01-27,279,3,4.28,1.8,257.42857142857144,4.571428571428571,18.37837837837838,0.0,1,5
2022-01-28,224,1,3.54,3.54,262.85714285714283,7.142857142857143,16.845070422535212,0.0,1,3
2022-01-29,247,12,42.59,10.34,287.0,9.0,20.273972602739725,0.0,0,12
2022-01-30,270,11,28.3,6.44,292.0,8.428571428571429,23.561643835616437,0.0,0,11
2022-01-31,321,18,99.99,11.54,295.2857142857143,8.0,24.64,0.0,0,18
2022-02-01,376,13,50.730000000000004,8.36,285.14285714285717,8.285714285714286,27.073170731707318,0.0,0,13
2022-02-02,327,1,11.86,11.86,277.85714285714283,6.857142857142857,0.3872340425531915,0.05,3,11
2022-02-03,302,0,0.0,0.0,285.7142857142857,5.857142857142857,0.728125,0.1,3,18
2022-02-04,153,3,2.78,1.15,281.42857142857144,5.428571428571429,0.20729166666666665,0.0,3,13
2022-02-05,196,2,3.03,2.36,272.2857142857143,5.142857142857143,0.27187500000000003,0.0,3,1
2022-02-06,325,4,14.11,8.52,257.14285714285717,7.428571428571429,0.3305263157894737,0.0,3,0
2022-02-07,291,15,71.92,20.11,241.0,12.428571428571429,0.23958333333333334,0.0,3,3
2022-02-08,312,11,48.96,10.3,241.14285714285714,18.0,0.12708333333333333,0.0,3,2
2022-02-09,221,17,61.65,6.27,242.57142857142858,24.428571428571427,0.29578947368421055,0.0,3,4
2022-02-10,189,35,202.13,15.13,233.42857142857142,31.714285714285715,0.30625,0.0,3,15
2022-02-11,154,42,146.65,11.81,228.71428571428572,35.142857142857146,0.46458333333333335,0.0,3,11
2022-02-12,206,47,179.47,13.31,219.28571428571428,39.0,0.1831578947368421,0.0,3,17
2022-02-13,261,55,241.42,16.0,223.85714285714286,42.714285714285715,0.16631578947368422,0.0,3,35
2022-02-14,258,39,188.29,12.95,232.57142857142858,44.714285714285715,0.121875,0.0,3,42
2022-02-15,246,38,151.77,12.76,247.42857142857142,43.42857142857143,0.08541666666666665,0.0,3,47
2022-02-16,253,43,216.4,47.93,243.0,41.714285714285715,0.20729166666666668,0.0,3,55
2022-02-17,250,49,252.01,28.1,230.85714285714286,36.714285714285715,0.134375,0.0,3,39
2022-02-18,258,33,109.11,7.87,218.14285714285714,35.285714285714285,0.22083333333333333,0.0,3,38
2022-02-19,175,35,177.22,12.92,219.28571428571428,31.285714285714285,0.4178947368421053,0.0,3,43
2022-02-20,176,20,73.46,12.09,209.42857142857142,26.857142857142858,0.4895833333333333,0.1,3,49
2022-02-21,169,29,140.01,21.47,220.71428571428572,21.714285714285715,0.21041666666666667,0.0,3,33
2022-02-22,254,10,26.97,8.3,226.71428571428572,18.428571428571427,1.5385416666666665,0.7,3,35
2022-02-23,184,12,37.56,6.67,212.71428571428572,13.571428571428571,0.8875000000000001,0.1,3,20
2022-02-24,329,13,63.599999999999994,17.56,200.14285714285714,13.0,0.2552083333333333,0.0,3,29
2022-02-25,300,10,33.85,5.15,187.57142857142858,13.142857142857142,0.2631578947368421,0.0,3,10
2022-02-26,77,1,1.26,1.26,172.28571428571428,13.428571428571429,0.6947368421052632,0.2,3,12
2022-02-27,88,16,44.66,7.7,176.85714285714286,14.571428571428571,0.625,0.4,3,13
2022-02-28,81,30,112.84,31.58,152.28571428571428,13.285714285714286,0.47500000000000003,0.1,3,10
2022-03-01,147,12,34.2,5.11,132.85714285714286,14.428571428571429,0.25833333333333336,0.0,3,1
2022-03-02,216,20,86.2,13.06,137.14285714285714,17.285714285714285,0.2791666666666667,0.0,3,16
2022-03-03,157,4,4.4399999999999995,1.94,149.71428571428572,15.285714285714286,0.5625,0.2,3,30
2022-03-04,164,18,63.559999999999995,7.47,174.42857142857142,11.571428571428571,0.5708333333333333,0.2,3,12
2022-03-05,107,21,76.85,9.47,193.71428571428572,14.0,0.45473684210526316,0.1,3,20
2022-03-06,176,2,16.51,14.16,187.57142857142858,13.857142857142858,0.12708333333333335,0.0,3,4
2022-03-07,254,4,9.99,3.24,186.57142857142858,16.285714285714285,0.340625,0.05,3,18
2022-03-08,282,29,130.36,15.96,188.42857142857142,16.571428571428573,0.3885416666666666,0.0,3,21
2022-03-09,173,19,47.79,6.62,199.0,14.285714285714286,0.3333333333333333,0.0,3,2
2022-03-10,150,21,55.68,5.81,205.28571428571428,17.0,0.4822916666666666,0.1,3,4
2022-03-11,177,20,92.27,25.14,205.42857142857142,17.142857142857142,0.38333333333333336,0.0,3,29
2022-03-12,181,5,11.19,5.66,203.57142857142858,14.428571428571429,0.26170212765957446,0.0,3,19
2022-03-13,220,21,126.97999999999999,22.4,211.42857142857142,14.571428571428571,0.16842105263157894,0.0,3,21
2022-03-14,255,5,11.27,3.72,221.57142857142858,14.142857142857142,0.1431578947368421,0.0,3,20
2022-03-15,269,10,35.19,6.96,239.28571428571428,13.571428571428571,0.26145833333333335,0.0,3,5
2022-03-16,228,20,80.95,18.93,244.28571428571428,13.857142857142858,0.45104166666666673,0.1,3,21
2022-03-17,221,18,79.72,10.42,247.28571428571428,13.857142857142858,0.2552083333333333,0.0,3,5
2022-03-18,301,16,73.92999999999999,12.32,245.71428571428572,15.571428571428571,0.39375,0.0,3,10
2022-03-19,216,7,17.93,4.37,231.42857142857142,16.285714285714285,0.33125,0.0,3,20
2022-03-20,241,21,122.37,21.61,229.57142857142858,15.714285714285714,0.11770833333333335,0.0,3,18
2022-03-21,244,17,62.94,11.86,236.85714285714286,15.285714285714286,0.19999999999999998,0.0,3,16
2022-03-22,169,15,107.62,23.19,223.57142857142858,15.428571428571429,0.409375,0.0,3,7
2022-03-23,215,16,130.22,27.48,224.14285714285714,18.0,0.15416666666666667,0.0,3,21
2022-03-24,272,15,180.8,24.24,218.42857142857142,17.285714285714285,0.20531914893617023,0.0,3,17
2022-03-25,208,17,121.6,25.17,221.28571428571428,16.857142857142858,0.19479166666666667,0.0,3,15
2022-03-26,220,25,76.85,7.55,238.14285714285714,16.714285714285715,0.48854166666666665,0.0,3,16
2022-03-27,201,16,58.4,10.76,251.71428571428572,16.571428571428573,0.08541666666666668,0.0,3,15
2022-03-28,264,14,60.980000000000004,9.37,249.14285714285714,17.857142857142858,0.10729166666666667,0.0,3,17
2022-03-29,287,14,94.99,18.3,250.0,18.285714285714285,0.146875,0.0,3,25
2022-03-30,310,15,56.93,8.45,253.28571428571428,17.571428571428573,0.13333333333333333,0.0,3,16
2022-03-31,254,24,99.57000000000001,29.17,258.0,19.857142857142858,0.30312500000000003,0.0,3,14
2022-04-01,214,20,58.47,12.04,261.57142857142856,22.428571428571427,0.38,0.0,3,14
2022-04-02,243,20,44.17,8.23,256.42857142857144,22.857142857142858,0.2021739130434783,0.0,3,15
2022-04-03,234,32,86.64999999999999,12.6,253.42857142857142,23.857142857142858,0.21025641025641023,0.0,3,24
2022-04-04,289,32,73.65,7.86,266.7142857142857,23.0,0.42083333333333334,0.1,3,20
2022-04-05,251,17,74.34,15.13,280.85714285714283,22.857142857142858,0.26197183098591553,0.0,3,20
2022-04-06,289,22,55.57,7.21,287.85714285714283,23.285714285714285,0.2486111111111111,0.0,3,32
2022-04-07,347,18,73.36,22.89,300.85714285714283,24.285714285714285,0.2352112676056338,0.0,3,32
2022-04-08,313,19,42.13,6.72,301.7142857142857,25.142857142857142,0.22361111111111112,0.0,3,17
2022-04-09,292,23,61.839999999999996,9.62,300.7142857142857,23.571428571428573,0.23333333333333334,0.0,3,22
2022-04-10,325,39,141.9,12.74,305.57142857142856,22.857142857142858,0.13055555555555556,0.0,3,18
2022-04-11,295,38,119.66,25.75,297.0,23.428571428571427,,,0,38
2022-04-12,244,6,41.65,11.12,279.42857142857144,29.0,,,0,6
2022-04-13,323,17,173.09,49.01,274.42857142857144,32.57142857142857,,,0,17
2022-04-14,287,22,132.29,26.06,266.85714285714283,31.142857142857142,,,0,22
2022-04-15,190,58,476.65999999999997,50.87,264.7142857142857,36.57142857142857,,,0,58
2022-04-16,257,48,390.25,230.57,276.7142857142857,54.142857142857146,,,0,48
2022-04-17,272,29,62.42,6.14,271.42857142857144,86.28571428571429,,,0,29
2022-04-18,280,76,361.76,30.66,276.14285714285717,92.28571428571429,,,0,76
2022-04-19,328,129,530.76,19.65,275.85714285714283,96.85714285714286,,,0,129
2022-04-20,286,242,2016.24,44.7,277.57142857142856,116.28571428571429,0.05384615384615384,0.0,3,29
2022-04-21,320,64,406.4,29.66,279.0,228.71428571428572,0.225,0.0,3,76
2022-04-22,188,90,854.27,95.66,278.7142857142857,319.7142857142857,0.28695652173913044,0.0,3,129
2022-04-23,269,184,922.63,40.16,264.14285714285717,390.85714285714283,0.3126315789473684,0.0,3,242
2022-04-24,282,816,6272.44,86.81,273.0,474.2857142857143,0.48526315789473684,0.0,3,64
2022-04-25,278,713,3866.57,117.81,282.57142857142856,520.0,0.32210526315789473,0.0,3,90
2022-04-26,226,627,4404.17,50.92,314.7142857142857,756.0,0.33999999999999997,0.0,3,184
2022-04-27,348,826,8648.61,95.09,327.7142857142857,1282.142857142857,0.3273684210526316,0.0,3,816
2022-04-28,387,384,3913.33,82.01,319.7142857142857,1391.7142857142858,0.19213483146067417,0.0,3,713
2022-04-29,413,1742,17665.05,121.32,321.2857142857143,1597.7142857142858,0.4172413793103448,0.0,3,627
2022-04-30,360,3867,25339.47,54.21,329.85714285714283,1513.2857142857142,0.22105263157894736,0.0,3,826
2022-05-01,226,1583,10481.3,78.22,326.42857142857144,1607.142857142857,0.6527472527472528,0.0,3,384
2022-05-02,289,2155,13646.64,62.22,323.2857142857143,1873.2857142857142,0.9563829787234043,0.55,3,1742
2022-05-03,286,36,348.24,137.86,316.2857142857143,1826.4285714285713,0.4957446808510638,0.0,3,3867
2022-05-04,324,1483,9334.57,87.85,312.7142857142857,1474.2857142857142,0.4703296703296704,0.0,3,1583
2022-05-05,365,2247,10542.21,25.09,325.0,1421.5714285714287,0.09473684210526316,0.0,3,2155
