date,avg_aqi,fire_count,avg_frp,total_frp,avg_distance,avg_wind_speed,max_wind_speed
2024-10-10,360.88235294117646,77.0,4.975844155844156,383.14,381.9945679130606,1.6308333333333334,3.54
2024-10-11,360.88235294117646,125.0,5.68768,710.96,392.0843478552672,1.3625,2.62
2024-10-12,360.88235294117646,177.0,4.510282485875707,798.32,359.93439911196174,1.4909090909090907,3.86
2024-10-13,360.88235294117646,248.0,4.272137096774194,1059.49,352.07120429983354,1.5195833333333333,3.81
2024-10-14,360.88235294117646,133.0,4.552932330827067,605.54,340.7788808282012,1.4437499999999999,4.03
2024-10-15,360.88235294117646,96.0,5.553541666666667,533.14,334.85457770695945,1.0666666666666667,2.62
2024-10-16,360.88235294117646,66.0,4.903333333333333,323.62,396.0684079659879,1.558695652173913,2.99
2024-10-17,360.88235294117646,130.0,5.755461538461539,748.21,361.4726257248956,1.5236363636363637,2.93
2024-10-18,360.88235294117646,192.0,4.5253125,868.86,356.3480814448873,1.1429166666666666,2.69
2024-10-19,360.88235294117646,193.0,3.8517098445595854,743.38,341.6149560552511,1.3543478260869564,2.63
2024-10-20,360.88235294117646,123.0,5.283252032520325,649.84,304.5986326123997,1.1304761904761904,2.08
2024-10-21,360.88235294117646,45.0,4.668444444444444,210.07999999999998,321.0249025143647,1.3469230769230771,3.0
2024-10-22,360.88235294117646,69.0,5.42231884057971,374.14,305.6531966533049,0.0,0.0
2024-10-23,360.88235294117646,129.0,5.641860465116279,727.8,333.80313908111606,0.0,0.0
2024-10-24,360.88235294117646,191.0,4.239633507853403,809.77,349.26088069747675,0.0,0.0
2024-10-25,360.88235294117646,138.0,5.671811594202898,782.71,331.6231057352464,0.0,0.0
2024-10-26,360.88235294117646,92.0,5.1265217391304345,471.64,358.3521969294206,0.0,0.0
2024-10-27,360.88235294117646,198.0,5.500959595959596,1089.19,337.24898620210905,0.0,0.0
2024-10-28,360.88235294117646,190.0,4.752105263157895,902.9,321.52901265266365,1.1618181818181819,1.84
2024-10-29,360.88235294117646,348.0,5.157528735632184,1794.82,323.9351939417687,1.2508333333333332,2.66
2024-10-30,360.88235294117646,315.0,5.790857142857143,1824.12,308.3363241550278,1.4800000000000002,3.77
2024-10-31,360.88235294117646,381.0,6.6381364829396325,2529.13,303.3231947107174,1.38375,3.62
2024-11-01,360.88235294117646,781.0,6.684289372599232,5220.43,315.34529275143535,1.4329166666666666,3.46
2024-11-02,360.88235294117646,428.0,7.082593457943925,3031.35,325.7094609778592,1.1720833333333334,2.34
2024-11-03,360.88235294117646,491.0,5.39152749490835,2647.24,320.65360480739895,1.6363636363636365,3.72
2024-11-04,360.88235294117646,448.0,5.2989508928571425,2373.93,322.29223047643137,1.61,3.76
2024-11-05,360.88235294117646,280.0,5.853,1638.84,299.524157945154,1.5593333333333335,2.68
